time_us,in_ae,in_sc,in_di,in_gm,in_gy,in_as,in_e2t,in_dt,in_ig,out_out,out_tgt,out_act,out_P,out_I,out_D,out_F,out_DF
254884672,19,2.14285707,0,0,0.000338258455,1.03056562,1.02867949,0.0199999996,0.00292562996,155.512939,0.75999999,0.0193807799,1.02089155,0.167626247,-0.0091679832,0.375779659,-0
254904664,19,2.14285707,0,0,0.00021489663,1.03056562,1.02867949,0.0199999996,0.00292562996,158.683212,0.75999999,0.0123126693,1.03044999,0.167626247,0.0130401282,0.375715733,-0
254924656,19,2.14285707,0,0,0.000262282789,1.19138491,1.0286665,0.0199999996,0.00292562996,156.832138,0.75999999,0.0150276963,1.02658045,0.167626247,-0.00155935751,0.375674039,-0
254944648,19,2.14285707,0,0,0.000286226859,1.19138491,1.0286665,0.0199999996,0.00292562996,156.377655,0.75999999,0.0163995903,1.02459669,0.167626247,-0.00408685813,0.375640333,-0
254964640,19,2.14285707,0,0,0.000332747819,1.19138491,1.0286665,0.0199999996,0.00292562996,155.593643,0.75999999,0.0190650448,1.02085662,0.167626247,-0.00816224422,0.375615835,-0
254984632,19,2.14285707,0,0,0.000239965972,1.19138491,1.0286665,0.0199999996,0.00292562996,158.08046,0.75999999,0.0137490369,1.02813017,0.167626247,0.00945003983,0.375598073,-0
255004624,19,2.14285707,0,0,0.000221985625,1.19138491,1.0286665,0.0199999996,0.00292562996,157.890869,0.75999999,0.0127188386,1.02951324,0.167626247,0.006183994,0.375585169,-0
255024616,19,2.14285707,0,0,0.000290020136,0.601125658,1.02866876,0.0199999996,0.00292562996,156.035934,0.75999999,0.0166169293,1.02411747,0.167626247,-0.00695928279,0.375574976,-0
255044608,18,2.14285707,0,0,0.000255859457,0.601125658,1.02866876,0.0199999996,0.00292562996,152.504303,0.719999969,0.0146596665,1.01170886,0.167626247,-0.0244486965,0.370156705,-0
255064600,18,2.14285707,0,0,0.0002728072,0.601125658,1.02866876,0.0199999996,0.00292562996,150.20047,0.719999969,0.0156306997,0.999401748,0.167626247,-0.0312450789,0.366221845,-0
255084592,18,2.14285707,0,0,0.000250951853,0.601125658,1.02866876,0.0199999996,0.00292562996,150.079117,0.719999969,0.0143784815,0.993160546,0.167626247,-0.0233598463,0.363364249,-0
255104584,18,2.14285707,0,0,0.000327455811,0.601125658,1.02866876,0.0199999996,0.00292562996,148.028595,0.719999969,0.0187618341,0.981336951,0.167626247,-0.0299663767,0.361289024,-0
255124576,18,2.14285707,0,0,0.000294688391,0.253524214,1.02867699,0.0199999996,0.00292562996,149.235779,0.719999969,0.0168843996,0.979721963,0.167626247,-0.014769461,0.35977906,-0
255144568,18,2.14285707,0,0,0.000276558334,0.253524214,1.02867699,0.0199999996,0.00292562996,149.569366,0.719999969,0.0158456247,0.97810179,0.167626247,-0.00871894788,0.358684599,-0
255164560,18,2.14285707,0,0,0.000315173529,0.253524214,1.02867699,0.0199999996,0.00292562996,148.568375,0.719999969,0.0180581119,0.972838223,0.167626247,-0.0126704564,0.357889742,-0
