time_us,in_ae,in_sc,in_di,in_gm,in_gy,in_as,in_e2t,in_dt,in_ig,out_out,out_tgt,out_act,out_P,out_I,out_D,out_F,out_DF
189864857,-13,0.50284105539321899,0,0,0.012567352503538132,29.831146240234375,1.0324065685272217,0.019999999552965164,-0.00029949602321721613,-20.177465438842773,-0.51999998092651367,0.72005623579025269,-0.091228574514389038,-0.018680332228541374,-0.036106027662754059,-0.05575970932841301,-0
189884849,-14,0.50284105539321899,0,0,0.011234933510422707,29.831146240234375,1.0324065685272217,0.019999999552965164,-0.00032603333238512278,-17.247177124023438,-0.56000000238418579,0.64371424913406372,-0.087044693529605865,-0.020131077617406845,-0.0070885960012674332,-0.05820738896727562,-0
189904841,-14,0.50284105539321899,0,0,-0.0017718790331855416,29.831146240234375,1.0324065685272217,0.019999999552965164,-0.00035135360667482018,-1.845128059387207,-0.56000000238418579,-0.10152118653059006,-0.031682092696428299,-0.020659113302826881,0.09387485682964325,-0.059984937310218811,-0
189924833,-16,0.5028349757194519,0,0,-0.0084111792966723442,29.855775833129883,1.0324170589447021,0.019999999552965164,-0.00036056956741958857,-0.64412802457809448,-0.63999998569488525,-0.48192504048347473,-0.0053361519239842892,-0.020748049020767212,0.083448894321918488,-0.063805975019931793,-0
189944825,-14,0.5028349757194519,0,0,-0.01171716395765543,29.855775833129883,1.0324170589447021,0.019999999552965164,-0.000362121791113168,-1.7689473628997803,-0.56000000238418579,-0.67134398221969604,0.0088713746517896652,-0.020600192248821259,0.058089703321456909,-0.064050361514091492,-0
189964817,-13,0.5028349757194519,0,0,-0.017610056325793266,29.855775833129883,1.0324170589447021,0.019999999552965164,-0.00035954121267423034,2.1363816261291504,-0.51999998092651367,-1.0089818239212036,0.035196349024772644,-0.020013587549328804,0.069143667817115784,-0.062962613999843597,0
189984809,-10,0.5028349757194519,0,0,-0.020978214219212532,29.855775833129883,1.0324170589447021,0.019999999552965164,-0.00034930300898849964,3.3732035160064697,-0.39999997615814209,-1.2019630670547485,0.052845187485218048,-0.019132833927869797,0.058396685868501663,-0.058377005159854889,0
190004801,-9,0.5028349757194519,0,0,-0.012342888861894608,29.855775833129883,1.0324170589447021,0.019999999552965164,-0.00033393097692169249,-9.1274309158325195,-0.35999998450279236,-0.70719540119171143,0.018332710489630699,-0.018827289342880249,-0.036998111754655838,-0.053781613707542419,0
190024793,-11,0.50260132551193237,0,0,-0.0046343905851244926,29.862857818603516,1.0324016809463501,0.019999999552965164,-0.0003285981947556138,-15.906965255737305,-0.43999999761581421,-0.26553100347518921,-0.014649319462478161,-0.019071444869041443,-0.072361625730991364,-0.052987270057201385,0
190044785,-10,0.50260132551193237,0,0,-0.0090867979452013969,29.862857818603516,1.0324016809463501,0.019999999552965164,-0.00033285951940342784,-5.7148909568786621,-0.39999997615814209,-0.52063512802124023,0.0059038563631474972,-0.018973046913743019,0.0070472871884703636,-0.051127009093761444,0
190064777,-9,0.50260132551193237,0,0,-0.010778633877635002,29.862857818603516,1.0324016809463501,0.019999999552965164,-0.0003311421605758369,-3.3629515171051025,-0.35999998450279236,-0.61757022142410278,0.014966277405619621,-0.018723608925938606,0.018639205023646355,-0.048511393368244171,0
190084769,-8,0.50260132551193237,0,0,-0.014455928467214108,29.862857818603516,1.0324016809463501,0.019999999552965164,-0.00032678863499313593,0.84369200468063354,-0.31999999284744263,-0.82826364040374756,0.033009562641382217,-0.018173450604081154,0.038948029279708862,-0.045347221195697784,0
190104761,-8,0.50260132551193237,0,0,-0.005296431016176939,29.862857818603516,1.0324016809463501,0.019999999552965164,-0.00031718655372969806,-11.786684036254883,-0.31999999284744263,-0.30346313118934631,-0.0052531491965055466,-0.018261002376675606,-0.051303360611200333,-0.043049335479736328,0
190124753,-9,0.50243139266967773,0,0,-0.0029254804830998182,29.87193489074707,1.0324075222015381,0.019999999552965164,-0.00031871462124399841,-11.443446159362793,-0.35999998450279236,-0.16761767864227295,-0.015286191366612911,-0.018515771254897118,-0.037980791181325912,-0.0426517054438591,0
190144745,-9,0.50243139266967773,0,0,-0.0047356449067592621,29.87193489074707,1.0324075222015381,0.019999999552965164,-0.00032316119177266955,-6.9306373596191406,-0.35999998450279236,-0.27133244276046753,-0.0072354879230260849,-0.018636364489793777,-0.001081987633369863,-0.042352534830570221,0
190164737,-8,0.50243139266967773,0,0,-0.0092095015570521355,29.87193489074707,1.0324075222015381,0.019999999552965164,-0.00032526592258363962,-1.0965873003005981,-0.31999999284744263,-0.52766555547714233,0.013148793019354343,-0.018417216837406158,0.035173602402210236,-0.040871050208806992,0
