time_us,in_us,in_ms,in_la,in_ln,in_gx,in_gy,in_yw,in_ys,in_pt,in_e2,in_pa,in_po,in_na,in_no,in_dm,out_lad,out_nrc,out_nbr,out_ber,out_xte,out_tbc,out_l1d,out_xti,out_enu,out_exi
80804332,80804332,80804,-353642672,1491628393,-24.459861755371094,18.349208831787109,2.5545973777770996,14636,-0.11121847480535507,1.0313057899475098,-353631360,1491627500,-353654670,1491642150,0,-5.7973904609680176,-3074,2.1914477348327637,-0.30653113126754761,-50.220436096191406,13692,109.49730682373047,-5.9227029851172119e-05,-0.32763975858688354,-5.9227029851172119e-05
80905125,80905125,80905,-353642889,1491628595,-24.122020721435547,18.75865364074707,2.5347650051116943,14523,-0.10835294425487518,1.0312999486923218,-353631360,1491627500,-353654670,1491642150,0,-5.3810181617736816,-2889,2.1965558528900146,-0.28406903147697449,-49.690315246582031,13682,109.42588806152344,-5.9227029851172119e-05,-0.30653113126754761,-5.9227029851172119e-05
81005085,81005085,81005,-353643105,1491628804,-23.790225982666016,19.163339614868164,2.5166785717010498,14419,-0.1044299378991127,1.0312943458557129,-353631360,1491627500,-353654670,1491642150,0,-4.9535670280456543,-2692,2.2024681568145752,-0.26103103160858154,-49.098567962646484,13674,109.39362335205078,-5.9227029851172119e-05,-0.28406903147697449,-5.9227029851172119e-05
81105045,81105045,81105,-353643319,1491629016,-23.497238159179688,19.530332565307617,2.5002508163452148,14325,-0.10131493210792542,1.031282901763916,-353631360,1491627500,-353654670,1491642150,0,-4.5479555130004883,-2499,2.2089545726776123,-0.23917464911937714,-48.472423553466797,13666,109.41387939453125,-5.9227029851172119e-05,-0.26103103160858154,-5.9227029851172119e-05
81205005,81205005,81205,-353643530,1491629233,-23.210786819458008,19.874568939208984,2.4828534126281738,14225,-0.098221853375434875,1.0312711000442505,-353631360,1491627500,-353654670,1491642150,0,-4.143669605255127,-2300,2.2159411907196045,-0.2175319492816925,-47.790660858154297,13660,109.42472839355469,-5.9227029851172119e-05,-0.23917464911937714,-5.9227029851172119e-05
81304965,81304965,81304,-353643739,1491629455,-22.949199676513672,20.194278717041016,2.4684009552001953,14142,-0.095196463167667389,1.0312541723251343,-353631360,1491627500,-353654670,1491642150,0,-3.7482395172119141,-2100,2.2235546112060547,-0.19640816748142242,-47.058349609375,13656,109.46781158447266,-5.9227029851172119e-05,-0.2175319492816925,-5.9227029851172119e-05
81404925,81404925,81404,-353643946,1491629680,-22.711126327514648,20.474620819091797,2.454686164855957,14064,-0.092827469110488892,1.0312545299530029,-353631360,1491627500,-353654670,1491642150,0,-3.3735654354095459,-1905,2.2314302921295166,-0.17650604248046875,-46.291641235351562,13652,109.49889373779297,-5.9227029851172119e-05,-0.19640816748142242,-5.9227029851172119e-05
81504885,81504885,81504,-353644152,1491629908,-22.502504348754883,20.721185684204102,2.4412784576416016,13987,-0.0913715660572052,1.0312557220458984,-353631360,1491627500,-353654670,1491642150,0,-3.0197627544403076,-1718,2.2396142482757568,-0.15776869654655457,-45.495620727539062,13649,109.54133605957031,-5.9227029851172119e-05,-0.17650604248046875,-5.9227029851172119e-05
81604845,81604845,81604,-353644355,1491630138,-22.318859100341797,20.940832138061523,2.4297842979431152,13921,-0.090967893600463867,1.0312457084655762,-353631360,1491627500,-353654670,1491642150,0,-2.681774377822876,-1535,2.2481212615966797,-0.13991740345954895,-44.668224334716797,13648,109.59514617919922,-5.9227029851172119e-05,-0.15776869654655457,-5.9227029851172119e-05
81704805,81704805,81704,-353644557,1491630371,-22.17547607421875,21.111307144165039,2.4205775260925293,13868,-0.091090947389602661,1.0312271118164062,-353631360,1491627500,-353654670,1491642150,0,-2.377920389175415,-1368,2.2568490505218506,-0.12392476201057434,-43.811504364013672,13647,109.64130401611328,-5.9227029851172119e-05,-0.13991740345954895,-5.9227029851172119e-05
81804765,81804765,81804,-353644758,1491630605,-22.051239013671875,21.252635955810547,2.411463737487793,13816,-0.091217584908008575,1.0312334299087524,-353631360,1491627500,-353654670,1491642150,0,-2.0939674377441406,-1210,2.2655994892120361,-0.10903486609458923,-42.941623687744141,13647,109.67011260986328,-5.9227029851172119e-05,-0.12392476201057434,-5.9227029851172119e-05
81904725,81904725,81904,-353644956,1491630839,-21.940744400024414,21.365434646606445,2.4029419422149658,13767,-0.090167857706546783,1.0312315225601196,-353631360,1491627500,-353654670,1491642150,0,-1.8278603553771973,-1060,2.2743422985076904,-0.095136106014251709,-42.0565185546875,13648,109.66697692871094,-5.9227029851172119e-05,-0.10903486609458923,-5.9227029851172119e-05
82004685,82004685,82004,-353645153,1491631074,-21.841035842895508,21.467874526977539,2.3940415382385254,13716,-0.089071884751319885,1.0312193632125854,-353631360,1491627500,-353654670,1491642150,0,-1.5686397552490234,-912,2.2831997871398926,-0.081610709428787231,-41.15826416015625,13650,109.66828918457031,-5.9227029851172119e-05,-0.095136106014251709,-5.9227029851172119e-05
82104645,82104645,82104,-353645348,1491631309,-21.757038116455078,21.546445846557617,2.3874828815460205,13679,-0.088837809860706329,1.0312142372131348,-353631360,1491627500,-353654670,1491642150,0,-1.3264049291610718,-773,2.2920610904693604,-0.068996638059616089,-40.249839782714844,13652,109.65177917480469,-5.9227029851172119e-05,-0.081610709428787231,-5.9227029851172119e-05
82204605,82204605,82204,-353645543,1491631545,-21.683504104614258,21.62115478515625,2.3802459239959717,13637,-0.087050199508666992,1.0312091112136841,-353631360,1491627500,-353654670,1491642150,0,-1.0883370637893677,-635,2.301037073135376,-0.056597262620925903,-39.333343505859375,13654,109.653564453125,-5.9227029851172119e-05,-0.068996638059616089,-5.9227029851172119e-05
82304565,82304565,82304,-353645736,1491631781,-21.607536315917969,21.689289093017578,2.3738551139831543,13601,-0.083220228552818298,1.0312180519104004,-353631360,1491627500,-353654670,1491642150,0,-0.85186994075775146,-498,2.3100073337554932,-0.04429897665977478,-38.406688690185547,13657,109.63381195068359,-5.9227029851172119e-05,-0.056597262620925903,-5.9227029851172119e-05
82404525,82404525,82404,-353645929,1491632018,-21.54279899597168,21.758432388305664,2.3688578605651855,13572,-0.077847890555858612,1.0312067270278931,-353631360,1491627500,-353654670,1491642150,0,-0.61704802513122559,-361,2.3191356658935547,-0.032079160213470459,-37.471965789794922,13661,109.64613342285156,-5.9227029851172119e-05,-0.04429897665977478,-5.9227029851172119e-05
82504485,82504485,82504,-353646122,1491632255,-21.499259948730469,21.803985595703125,2.3647294044494629,13548,-0.074423752725124359,1.0312072038650513,-353631360,1491627500,-353654670,1491642150,0,-0.40294307470321655,-235,2.3282127380371094,-0.020944952964782715,-36.537246704101562,13665,109.652587890625,-5.9227029851172119e-05,-0.032079160213470459,-5.9227029851172119e-05
82604445,82604445,82604,-353646314,1491632493,-21.471261978149414,21.835962295532227,2.360595703125,13525,-0.072832390666007996,1.0312000513076782,-353631360,1491627500,-353654670,1491642150,0,-0.19956967234611511,-116,2.3374016284942627,-0.010371983051300049,-35.589363098144531,13670,109.66384124755859,-5.9227029851172119e-05,-0.020944952964782715,-5.9227029851172119e-05
82704405,82704405,82704,-353646506,1491632732,-21.457632064819336,21.855831146240234,2.3566699028015137,13502,-0.074054606258869171,1.0312002897262573,-353631360,1491627500,-353654670,1491642150,0,-0.0066971108317375183,-3,2.3466534614562988,-0.00034800171852111816,-34.633399963378906,13675,109.68038177490234,-5.9227029851172119e-05,-0.010371983051300049,-5.9227029851172119e-05
82804365,82804365,82804,-353646698,1491632971,-21.454410552978516,21.874996185302734,2.3537521362304688,13486,-0.074094243347644806,1.0311980247497559,-353631360,1491627500,-353654670,1491642150,0,0.18206746876239777,106,2.3559455871582031,0.0094573795795440674,-33.677448272705078,13680,109.72129058837891,-5.9227029851172119e-05,-0.00034800171852111816,-5.9227029851172119e-05
82904325,82904325,82904,-353646890,1491633210,-21.463592529296875,21.885032653808594,2.3520269393920898,13476,-0.071346230804920197,1.0311909914016724,-353631360,1491627500,-353654670,1491642150,0,0.36115765571594238,211,2.3652253150939941,0.018752604722976685,-32.721481323242188,13686,109.76996612548828,-5.9227029851172119e-05,0.0094573795795440674,-5.9227029851172119e-05
83005118,83005118,83005,-353647083,1491633449,-21.49102783203125,21.871749877929688,2.3520441055297852,13476,-0.069145344197750092,1.0311992168426514,-353631360,1491627500,-353654670,1491642150,0,0.51952773332595825,303,2.3743836879730225,0.026968866586685181,-31.770606994628906,13692,109.80484771728516,-5.9227029851172119e-05,0.018752604722976685,-5.9227029851172119e-05
83105078,83105078,83105,-353647279,1491633692,-21.545570373535156,21.856960296630859,2.3504352569580078,13467,-0.06688062846660614,1.0311881303787231,-353631360,1491627500,-353654670,1491642150,0,0.67140114307403564,392,2.3838443756103516,0.034824013710021973,-30.802639007568359,13698,109.90410614013672,-5.9227029851172119e-05,0.026968866586685181,-5.9227029851172119e-05
83205038,83205038,83205,-353647474,1491633933,-21.60394287109375,21.842050552368164,2.349423885345459,13461,-0.065796345472335815,1.0311912298202515,-353631360,1491627500,-353654670,1491642150,0,0.81950092315673828,478,2.3931818008422852,0.042467713356018066,-29.845752716064453,13704,110.01298522949219,-5.9227029851172119e-05,0.034824013710021973,-5.9227029851172119e-05
83304998,83304998,83304,-353647671,1491634176,-21.667959213256836,21.822887420654297,2.3491289615631104,13459,-0.062323331832885742,1.0312037467956543,-353631360,1491627500,-353654670,1491642150,0,0.96398371458053589,562,2.4025418758392334,0.049909651279449463,-28.88287353515625,13710,110.1256103515625,-5.9227029851172119e-05,0.042467713356018066,-5.9227029851172119e-05
83404958,83404958,83404,-353647868,1491634417,-21.735164642333984,21.798982620239258,2.3490369319915771,13458,-0.060077909380197525,1.0312037467956543,-353631360,1491627500,-353654670,1491642150,0,1.1013168096542358,641,2.4116992950439453,0.056970745325088501,-27.936141967773438,13717,110.23466491699219,-5.9227029851172119e-05,0.049909651279449463,-5.9227029851172119e-05
83504918,83504918,83504,-353648066,1491634659,-21.819814682006836,21.769001007080078,2.3509109020233154,13469,-0.059116702526807785,1.0312002897262573,-353631360,1491627500,-353654670,1491642150,0,1.229913592338562,716,2.4209120273590088,0.063551649451255798,-26.986415863037109,13723,110.37305450439453,-5.9227029851172119e-05,0.056970745325088501,-5.9227029851172119e-05
83604878,83604878,83604,-353648264,1491634901,-21.903739929199219,21.729486465454102,2.3518414497375488,13475,-0.058090329170227051,1.0311957597732544,-353631360,1491627500,-353654670,1491642150,0,1.3527525663375854,786,2.4300251007080078,0.069837033748626709,-26.036674499511719,13730,110.48631286621094,-5.9227029851172119e-05,0.063551649451255798,-5.9227029851172119e-05
83704838,83704838,83704,-353648464,1491635142,-21.996164321899414,21.682323455810547,2.3551347255706787,13493,-0.056773856282234192,1.0312020778656006,-353631360,1491627500,-353654670,1491642150,0,1.464898943901062,850,2.4389371871948242,0.07555745542049408,-25.105194091796875,13736,110.60289764404297,-5.9227029851172119e-05,0.069837033748626709,-5.9227029851172119e-05
83804798,83804798,83804,-353648663,1491635382,-22.106184005737305,21.617219924926758,2.3578166961669922,13509,-0.056867249310016632,1.0312075614929199,-353631360,1491627500,-353654670,1491642150,0,1.560434103012085,905,2.447786808013916,0.080409541726112366,-24.176700592041016,13742,110.72069549560547,-5.9227029851172119e-05,0.07555745542049408,-5.9227029851172119e-05
83904758,83904758,83904,-353648863,1491635620,-22.210269927978516,21.546796798706055,2.3595013618469238,13518,-0.059374496340751648,1.0311951637268066,-353631360,1491627500,-353654670,1491642150,0,1.6505944728851318,957,2.4563524723052979,0.084996387362480164,-23.269432067871094,13747,110.81174468994141,-5.9227029851172119e-05,0.080409541726112366,-5.9227029851172119e-05
84004718,84004718,84004,-353649063,1491635857,-22.308965682983398,21.467563629150391,2.3614819049835205,13530,-0.060536645352840424,1.0312148332595825,-353631360,1491627500,-353654670,1491642150,0,1.7355806827545166,1005,2.4647505283355713,0.089338019490242004,-22.370262145996094,13753,110.86876678466797,-5.9227029851172119e-05,0.084996387362480164,-5.9227029851172119e-05
84104678,84104678,84104,-353649263,1491636092,-22.407354354858398,21.392606735229492,2.3635623455047607,13542,-0.059554010629653931,1.0311992168426514,-353631360,1491627500,-353654670,1491642150,0,1.8200365304946899,1053,2.4729979038238525,0.093639671802520752,-21.487251281738281,13758,110.93738555908203,-5.9227029851172119e-05,0.089338019490242004,-5.9227029851172119e-05
84204638,84204638,84204,-353649464,1491636326,-22.518033981323242,21.297834396362305,2.3680977821350098,13568,-0.055884551256895065,1.0312168598175049,-353631360,1491627500,-353654670,1491642150,0,1.8868268728256226,1090,2.4810752868652344,0.097039669752120972,-20.61737060546875,13762,110.99092102050781,-5.9227029851172119e-05,0.093639671802520752,-5.9227029851172119e-05
84304598,84304598,84304,-353649666,1491636559,-22.63762092590332,21.18022346496582,2.3718812465667725,13589,-0.05089573934674263,1.0312079191207886,-353631360,1491627500,-353654670,1491642150,0,1.9353114366531372,1117,2.4889631271362305,0.099520385265350342,-19.760665893554688,13766,111.01425933837891,-5.9227029851172119e-05,0.097039669752120972,-5.9227029851172119e-05
84404558,84404558,84404,-353649869,1491636790,-22.747175216674805,21.066547393798828,2.3761565685272217,13614,-0.047958835959434509,1.0312039852142334,-353631360,1491627500,-353654670,1491642150,0,1.985222339630127,1145,2.4966211318969727,0.10208678245544434,-18.925201416015625,13768,111.02406311035156,-5.9227029851172119e-05,0.099520385265350342,-5.9227029851172119e-05
84504518,84504518,84504,-353650072,1491637020,-22.858661651611328,20.954893112182617,2.3805794715881348,13639,-0.046517390757799149,1.0312224626541138,-353631360,1491627500,-353654670,1491642150,0,2.0342209339141846,1173,2.5042128562927246,0.10459412634372711,-18.097808837890625,13770,111.04673004150391,-5.9227029851172119e-05,0.10208678245544434,-5.9227029851172119e-05
84604478,84604478,84604,-353650277,1491637249,-22.965372085571289,20.849298477172852,2.3837418556213379,13657,-0.046880409121513367,1.0312209129333496,-353631360,1491627500,-353654670,1491642150,0,2.0848314762115479,1201,2.5116326808929443,0.1071796715259552,-17.288658142089844,13770,111.07418060302734,-5.9227029851172119e-05,0.10459412634372711,-5.9227029851172119e-05
84704438,84704438,84704,-353650483,1491637477,-23.069953918457031,20.752552032470703,2.3883025646209717,13683,-0.047632880508899689,1.031225323677063,-353631360,1491627500,-353654670,1491642150,0,2.1387660503387451,1231,2.5189452171325684,0.10991822183132172,-16.492652893066406,13769,111.11975860595703,-5.9227029851172119e-05,0.1071796715259552,-5.9227029851172119e-05
84804398,84804398,84804,-353650689,1491637704,-23.17857551574707,20.649456024169922,2.3931505680084229,13711,-0.050249487161636353,1.0312148332595825,-353631360,1491627500,-353654670,1491642150,0,2.1863822937011719,1258,2.526167631149292,0.11233139038085938,-15.704719543457031,13767,111.16332244873047,-5.9227029851172119e-05,0.10991822183132172,-5.9227029851172119e-05
84904358,84904358,84904,-353650897,1491637930,-23.285238265991211,20.553491592407227,2.396693229675293,13732,-0.054300285875797272,1.0312249660491943,-353631360,1491627500,-353654670,1491642150,0,2.2354018688201904,1285,2.5332286357879639,0.11480098962783813,-14.935035705566406,13763,111.22109985351562,-5.9227029851172119e-05,0.11233139038085938,-5.9227029851172119e-05
85004318,85004318,85004,-353651106,1491638155,-23.386720657348633,20.454145431518555,2.3999168872833252,13750,-0.055068682879209518,1.0312341451644897,-353631360,1491627500,-353654670,1491642150,0,2.2816660404205322,1311,2.5401337146759033,0.11714735627174377,-14.178504943847656,13757,111.25928497314453,-5.9227029851172119e-05,0.11480098962783813,-5.9227029851172119e-05
85105111,85105111,85105,-353651317,1491638381,-23.506856918334961,20.332309722900391,2.4050776958465576,13780,-0.052003573626279831,1.0312260389328003,-353631360,1491627500,-353654670,1491642150,0,2.3092162609100342,1326,2.5470094680786133,0.11852750182151794,-13.424057006835938,13749,111.29756927490234,-5.9227029851172119e-05,0.11714735627174377,-5.9227029851172119e-05
85205071,85205071,85205,-353651528,1491638604,-23.632953643798828,20.186716079711914,2.4122250080108643,13821,-0.047726653516292572,1.0312256813049316,-353654670,1491642150,-353650090,1491654820,0,-14.860182762145996,-5660,1.569915771484375,-0.86476302146911621,45.020538330078125,8380,111.30014801025391,-5.9227029851172119e-05,0.11852750182151794,-5.9227029851172119e-05
85305031,85305031,85305,-353651742,1491638826,-23.793313980102539,20.010757446289062,2.4157857894897461,13841,-0.042881596833467484,1.0312387943267822,-353654670,1491642150,-353650090,1491654820,0,-15.322943687438965,-5740,1.5405690670013428,-0.9017634391784668,42.026008605957031,8278,111.33080291748047,-5.9227029851172119e-05,-0.86476302146911621,-5.9227029851172119e-05
85404991,85404991,85404,-353651958,1491639048,-23.924619674682617,19.883428573608398,2.4090292453765869,13802,-0.040131423622369766,1.0312446355819702,-353654670,1491642150,-353650090,1491654820,0,-15.748957633972168,-5811,1.5112639665603638,-0.93691790103912354,39.011123657226562,8174,111.39908599853516,-5.9227029851172119e-05,-0.9017634391784668,-5.9227029851172119e-05
85504951,85504951,85504,-353652175,1491639269,-23.893680572509766,19.946832656860352,2.4014008045196533,13759,-0.042283304035663605,1.031232476234436,-353654670,1491642150,-353650090,1491654820,0,-16.062044143676758,-5861,1.4822750091552734,-0.96370482444763184,35.989738464355469,8067,111.45926666259766,-5.9227029851172119e-05,-0.93691790103912354,-5.9227029851172119e-05
85604911,85604911,85604,-353652390,1491639492,-23.717805862426758,20.169040679931641,2.4004476070404053,13753,-0.048699364066123962,1.0312490463256836,-353654670,1491642150,-353650090,1491654820,0,-16.279682159423828,-5896,1.4538037776947021,-0.98307681083679199,32.981353759765625,7958,111.49034881591797,-5.9227029851172119e-05,-0.96370482444763184,-5.9227029851172119e-05
85704871,85704871,85704,-353652605,1491639720,-23.464942932128906,20.477371215820312,2.40401291847229,13773,-0.057511348277330399,1.0312454700469971,-353654670,1491642150,-353650090,1491654820,0,-16.451841354370117,-5924,1.4254170656204224,-0.99866151809692383,29.954572677612305,7846,111.52494812011719,-5.9227029851172119e-05,-0.98307681083679199,-5.9227029851172119e-05
85804831,85804831,85804,-353652816,1491639950,-23.169906616210938,20.843996047973633,2.4049980640411377,13779,-0.064384058117866516,1.0312494039535522,-353654670,1491642150,-353650090,1491654820,0,-16.598520278930664,-5947,1.3974777460098267,-1.0115126371383667,26.961143493652344,7733,111.60486602783203,-5.9227029851172119e-05,-0.99866151809692383,-5.9227029851172119e-05
85904791,85904791,85904,-353653022,1491640184,-22.778556823730469,21.302780151367188,2.4001257419586182,13751,-0.066726073622703552,1.0312639474868774,-353654670,1491642150,-353650090,1491654820,0,-16.693153381347656,-5962,1.3701068162918091,-1.0195536613464355,24.003883361816406,7620,111.68264770507812,-5.9227029851172119e-05,-1.0115126371383667,-5.9227029851172119e-05
86004751,86004751,86004,-353653224,1491640423,-22.263587951660156,21.89463996887207,2.3878693580627441,13681,-0.064751178026199341,1.0312579870223999,-353654670,1491642150,-353650090,1491654820,0,-16.733543395996094,-5968,1.343040943145752,-1.0215084552764893,21.068933486938477,7505,111.81871032714844,-5.9227029851172119e-05,-1.0195536613464355,-5.9227029851172119e-05
86104711,86104711,86104,-353653420,1491640669,-21.550453186035156,22.692386627197266,2.3639702796936035,13544,-0.058450948446989059,1.0312652587890625,-353654670,1491642150,-353650090,1491654820,0,-16.693614959716797,-5961,1.316335916519165,-1.0140538215637207,18.16929817199707,7391,112.06636810302734,-5.9227029851172119e-05,-1.0215084552764893,-5.9227029851172119e-05
86204671,86204671,86204,-353653608,1491640925,-20.592308044433594,23.712041854858398,2.3299345970153809,13349,-0.044589821249246597,1.0312651395797729,-353654670,1491642150,-353650090,1491654820,0,-16.559633255004883,-5939,1.2900840044021606,-0.99581062793731689,15.314289093017578,7275,112.46259307861328,-5.9227029851172119e-05,-1.0140538215637207,-5.9227029851172119e-05
86304631,86304631,86304,-353653786,1491641193,-19.378828048706055,24.875667572021484,2.2836296558380127,13084,-0.027106495574116707,1.0312680006027222,-353654670,1491642150,-353650090,1491654820,0,-16.321510314941406,-5901,1.2645634412765503,-0.96805429458618164,12.516901969909668,7160,112.919677734375,-5.9227029851172119e-05,-0.99581062793731689,-5.9227029851172119e-05
86404591,86404591,86404,-353653951,1491641475,-17.811229705810547,26.151336669921875,2.2218937873840332,12730,-0.0086440155282616615,1.0312557220458984,-353654670,1491642150,-353650090,1491654820,0,-15.918094635009766,-5836,1.240263819694519,-0.92844939231872559,9.8003129959106445,7047,113.30482482910156,0.00011391031875973567,-0.96805429458618164,-5.9227029851172119e-05
86504551,86504551,86504,-353654100,1491641771,-15.896103858947754,27.385532379150391,2.1515266895294189,12327,0.010620191693305969,1.0312560796737671,-353654670,1491642150,-353650090,1491654820,0,-15.327123641967773,-5738,1.2172836065292358,-0.87943786382675171,7.1950507164001465,6935,113.39088439941406,0.00024085186305455863,-0.92844939231872559,0.00011391031875973567
86604511,86604511,86604,-353654231,1491642079,-13.791555404663086,28.393951416015625,2.080726146697998,11921,0.027336439117789268,1.0312486886978149,-353654670,1491642150,-353650090,1491654820,0,-14.59882926940918,-5611,1.1957172155380249,-0.82723891735076904,4.7288269996643066,6827,113.03804779052734,0.00032451067818328738,-0.87943786382675171,0.00024085186305455863
86704471,86704471,86704,-353654342,1491642397,-11.826531410217285,29.052473068237305,2.0192379951477051,11569,0.037839319556951523,1.0312633514404297,-353654670,1491642150,-353650090,1491654820,0,-13.886533737182617,-5478,1.1755436658859253,-0.78184318542480469,2.4293527603149414,6723,112.32620239257812,0.00036775207263417542,-0.82723891735076904,0.00032451067818328738
86804431,86804431,86804,-353654438,1491642720,-10.226738929748535,29.441816329956055,1.9717255830764771,11297,0.041465185582637787,1.0312589406967163,-353654670,1491642150,-353650090,1491654820,0,-13.331744194030762,-5368,1.1562856435775757,-0.74882650375366211,0.26413750648498535,6622,111.61003112792969,0.00037248339504003525,-0.78184318542480469,0.00036775207263417542
86904391,86904391,86904,-353654522,1491643047,-9.1158876419067383,29.60127067565918,1.9418399333953857,11125,0.03565622866153717,1.0312758684158325,-353654670,1491642150,-353650090,1491654820,0,-13.004340171813965,-5299,1.1377143859863281,-0.73182177543640137,-1.7936704158782959,6522,110.91435241699219,0.00034015157143585384,-0.74882650375366211,0.00037248339504003525
87004351,87004351,87004,-353654598,1491643373,-8.5165777206420898,29.576267242431641,1.9272081851959229,11042,0.018812673166394234,1.0312845706939697,-353654670,1491642150,-353650090,1491654820,0,-12.918169975280762,-5280,1.1196389198303223,-0.731525719165802,-3.7663850784301758,6422,110.21573638916016,0.00027181991026736796,-0.73182177543640137,0.00034015157143585384
87104311,87104311,87104,-353654672,1491643699,-8.2638387680053711,29.427865982055664,1.9229594469070435,11017,-0.0045572672970592976,1.0312874317169189,-353654670,1491642150,-353650090,1491654820,0,-12.994060516357422,-5295,1.1014436483383179,-0.7431187629699707,-5.7187457084655762,6320,109.45701599121094,0.00016732113726902753,-0.731525719165802,0.00027181991026736796
87205104,87205104,87205,-353654745,1491644025,-8.2581443786621094,29.188798904418945,1.9265680313110352,11038,-0.03332187607884407,1.0312932729721069,-353654670,1491642150,-353650090,1491654820,0,-13.17924976348877,-5336,1.0829893350601196,-0.76352286338806152,-7.6609287261962891,6213,108.62749481201172,2.6154419174417853e-05,-0.7431187629699707,0.00016732113726902753
87305064,87305064,87305,-353654820,1491644348,-8.4005813598632812,28.903726577758789,1.9335185289382935,11078,-0.065915115177631378,1.0312908887863159,-353654670,1491642150,-353650090,1491654820,0,-13.425978660583496,-5391,1.0642740726470947,-0.78937005996704102,-9.6124296188354492,6102,107.78681182861328,2.6154419174417853e-05,-0.76352286338806152,2.6154419174417853e-05
87405024,87405024,87405,-353654896,1491644668,-8.5393667221069336,28.614791870117188,1.9390997886657715,11110,-0.096876099705696106,1.0312956571578979,-353654670,1491642150,-353650090,1491654820,0,-13.661558151245117,-5445,1.0452288389205933,-0.81557869911193848,-11.563072204589844,5987,106.93470764160156,2.6154419174417853e-05,-0.78937005996704102,2.6154419174417853e-05
87504984,87504984,87504,-353654974,1491644986,-8.5339765548706055,28.397241592407227,1.937511682510376,11101,-0.12161630392074585,1.0312932729721069,-353654670,1491642150,-353650090,1491654820,0,-13.834639549255371,-5486,1.0258349180221558,-0.83689641952514648,-13.526708602905273,5866,106.18286895751953,2.6154419174417853e-05,-0.81557869911193848,2.6154419174417853e-05
87604944,87604944,87604,-353655050,1491645302,-8.2578210830688477,28.308095932006836,1.9261034727096558,11035,-0.13738276064395905,1.0312721729278564,-353654670,1491642150,-353650090,1491654820,0,-13.895362854003906,-5504,1.0066123008728027,-0.84802031517028809,-15.462635040283203,5742,105.59599304199219,2.6154419174417853e-05,-0.83689641952514648,2.6154419174417853e-05
87704904,87704904,87704,-353655123,1491645618,-7.7130975723266602,28.368255615234375,1.9042667150497437,10910,-0.1449199765920639,1.0312703847885132,-353654670,1491642150,-353650090,1491654820,0,-13.858089447021484,-5499,0.98783612251281738,-0.84843456745147705,-17.368030548095703,5615,105.2742919921875,2.6154419174417853e-05,-0.84802031517028809,2.6154419174417853e-05
87804864,87804864,87804,-353655189,1491645935,-6.8649373054504395,28.563730239868164,1.8713468313217163,10722,-0.14419923722743988,1.0312459468841553,-353654670,1491642150,-353650090,1491654820,0,-13.703829765319824,-5469,0.96997600793838501,-0.8366844654083252,-19.205865859985352,5487,105.19899749755859,2.6154419174417853e-05,-0.84843456745147705,2.6154419174417853e-05
87904824,87904824,87904,-353655246,1491646256,-5.7419424057006836,28.864395141601562,1.8300939798355103,10485,-0.13775129616260529,1.0312334299087524,-353654670,1491642150,-353650090,1491654820,0,-13.442361831665039,-5414,0.95328807830810547,-0.81387311220169067,-20.966827392578125,5357,105.38832855224609,2.6154419174417853e-05,-0.8366844654083252,2.6154419174417853e-05
88004784,88004784,88004,-353655293,1491646579,-4.4555215835571289,29.190433502197266,1.7847588062286377,10225,-0.12771908938884735,1.0311989784240723,-353654670,1491642150,-353650090,1491654820,0,-13.106135368347168,-5341,0.9378587007522583,-0.7844049334526062,-22.633373260498047,5225,105.74120330810547,2.6154419174417853e-05,-0.81387311220169067,2.6154419174417853e-05
88104744,88104744,88104,-353655326,1491646904,-3.0626900196075439,29.500125885009766,1.7361688613891602,9947,-0.11613066494464874,1.0312011241912842,-353654670,1491642150,-353650090,1491654820,0,-12.70523738861084,-5252,0.9240376353263855,-0.75020766258239746,-24.164806365966797,5096,106.20734405517578,2.6154419174417853e-05,-0.7844049334526062,2.6154419174417853e-05
88204704,88204704,88204,-353655347,1491647231,-1.5667924880981445,29.765142440795898,1.6846603155136108,9652,-0.10242551565170288,1.0311722755432129,-353654670,1491642150,-353650090,1491654820,0,-12.233572006225586,-5143,0.91154658794403076,-0.71183967590332031,-25.581470489501953,4966,106.73613739013672,2.6154419174417853e-05,-0.75020766258239746,2.6154419174417853e-05
88304664,88304664,88304,-353655353,1491647560,-0.06937088817358017,29.954311370849609,1.6356698274612427,9371,-0.089493528008460999,1.0311603546142578,-353654670,1491642150,-353650090,1491654820,0,-11.725374221801758,-5020,0.900543212890625,-0.67256903648376465,-26.85284423828125,4837,107.26627349853516,2.6154419174417853e-05,-0.71183967590332031,2.6154419174417853e-05
88404624,88404624,88404,-353655346,1491647890,1.3589408397674561,30.06048583984375,1.5890684127807617,9104,-0.07760920375585556,1.0311449766159058,-353654670,1491642150,-353650090,1491654820,0,-11.213107109069824,-4891,0.89075231552124023,-0.63486790657043457,-27.995594024658203,4708,107.75613403320312,2.6154419174417853e-05,-0.67256903648376465,2.6154419174417853e-05
88504584,88504584,88504,-353655327,1491648220,2.6879844665527344,30.084053039550781,1.5466862916946411,8861,-0.0678529292345047,1.0311499834060669,-353654670,1491642150,-353650090,1491654820,0,-10.711050987243652,-4758,0.8819739818572998,-0.59970980882644653,-29.016223907470703,4579,108.15975952148438,2.6154419174417853e-05,-0.63486790657043457,2.6154419174417853e-05
