#declination
lat,lon,intensity,declination,inclination,covered
3260022784,1118568448,1058081494,3261602183,3264563298,1
3260022784,1118830592,1058219826,3261450720,3264645835,1
3260022784,1119092736,1058358157,3261299258,3264728372,1
3260022784,1119354880,1058471236,3260946488,3264799635,1
3260022784,1119617024,1058584314,3260593717,3264870897,1
3260022784,1119879168,1058697393,3260240946,3264942160,1
3260022784,1120141312,1058810471,3259888176,3265013423,1
3260022784,1120403456,1058923550,3259535406,3265084686,1
3260022784,1120665600,1059005295,3258939800,3265137301,1
3260022784,1120927744,1059087040,3258344196,3265189916,1
3260022784,1121189888,1059168785,3257748590,3265242532,1
3260022784,1121452032,1059250531,3257152985,3265295147,1
3260022784,1121714176,1059332276,3256557380,3265347762,1
3260022784,1121976320,1059380299,3255731391,3265375669,1
3260022784,1122238464,1059428322,3254905401,3265403575,1
3260022784,1122500608,1059476345,3253378918,3265431481,1
3260022784,1122762752,1059524368,3251726940,3265459388,1
3260022784,1123024896,1059572391,3250074962,3265487294,1
3260022784,1123287040,1059588336,3247875414,3265487137,1
3260022784,1123549184,1059604281,3244960444,3265486978,1
3260022784,1123811328,1059620226,3240561356,3265486821,1
3260022784,1124073472,1059636171,3234321836,3265486662,1
3260022784,1124204544,1059652116,3221433240,3265486505,1
3260022784,1124335616,1059640299,1072085456,3265456587,1
3260022784,1124466688,1059628481,1085600437,3265426669,1
3260022784,1124597760,1059616663,1092098939,3265396750,1
3260022784,1124728832,1059604845,1096138140,3265366832,1
3260022784,1124859904,1059593027,1099542494,3265336914,1
3260022784,1124990976,1059558956,1100550672,3265291385,1
3260022784,1125122048,1059524885,1101558851,3265245855,1
3260022784,1125253120,1059490814,1102567030,3265200327,1
3260022784,1125384192,1059456742,1103575210,3265154797,1
3260022784,1125515264,1059422671,1104583388,3265109267,1
3260022784,1125646336,1059371500,1105095371,3265057793,1
3260022784,1125777408,1059320330,1105607355,3265006318,1
3260022784,1125908480,1059269159,1106119338,3264954844,1
3260022784,1126039552,1059217989,1106631321,3264903370,1
3260022784,1126170624,1059166819,1107143305,3264851895,1
3260022784,1126301696,1059103381,1107341546,3264798217,1
3260022784,1126432768,1059039943,1107463311,3264744538,1
3260022784,1126563840,1058976505,1107585076,3264690860,1
3260022784,1126694912,1058913067,1107706841,3264637181,1
3260022784,1126825984,1058849629,1107828606,3264583503,1
3260022784,1126957056,1058778608,1107868363,3264530058,1
3260022784,1127088128,1058707586,1107908120,3264476613,1
3260022784,1127219200,1058636565,1107947877,3264423168,1
3260022784,1127350272,1058565544,1107987634,3264369723,1
3260022784,1127481344,1058494522,1108027391,3264316278,0
3259498496,3274964992,1058379598,1106997050,3264162318,0
3259498496,3274833920,1058302423,1107015504,3264110768,1
3259498496,3274702848,1058225248,1107033958,3264059217,1
3259498496,3274571776,1058148072,1107052412,3264007667,1
3259498496,3274440704,1058070897,1107070866,3263956116,1
3259498496,3274309632,1057993722,1107089320,3263904566,1
3259498496,3274178560,1057916077,1107055362,3263854739,1
3259498496,3274047488,1057838432,1107021404,3263804911,1
3259498496,3273916416,1057760788,1106987445,3263755084,1
3259498496,3273785344,1057683143,1106953487,3263705256,1
3259498496,3273654272,1057605498,1106919529,3263655429,1
3259498496,3273523200,1057528021,1106868046,3263606930,1
3259498496,3273392128,1057450544,1106816563,3263558431,1
3259498496,3273261056,1057373066,1106765080,3263509932,1
3259498496,3273129984,1057295589,1106713597,3263461433,1
3259498496,3272998912,1057218112,1106662114,3263412934,1
3259498496,3272867840,1057139695,1106619098,3263364444,1
3259498496,3272736768,1057061278,1106576082,3263315954,1
3259498496,3272605696,1056982862,1106533067,3263267465,1
3259498496,3272474624,1056844282,1106490051,3263218975,1
3259498496,3272343552,1056687448,1106447035,3263170485,1
3259498496,3272212480,1056522427,1106424756,3263069176,1
3259498496,3272081408,1056357407,1106402477,3262965894,1
3259498496,3271950336,1056192386,1106380198,3262862611,1
3259498496,3271819264,1056027366,1106357919,3262759329,1
3259498496,3271688192,1055862345,1106335640,3262656047,1
3259498496,3271557120,1055680816,1106315413,3262537019,1
3259498496,3271294976,1055499286,1106295186,3262417991,1
3259498496,3271032832,1055317757,1106274959,3262298962,1
3259498496,3270770688,1055136227,1106254732,3262179934,1
3259498496,3270508544,1054954698,1106234505,3262060906,1
3259498496,3270246400,1054751626,1106159123,3261919305,1
3259498496,3269984256,1054548555,1106083741,3261777705,1
3259498496,3269722112,1054345483,1106008358,3261636104,1
3259498496,3269459968,1054142412,1105932976,3261494504,1
3259498496,3269197824,1053939340,1105857594,3261352903,1
3259498496,3268935680,1053718887,1105650344,3261192998,1
3259498496,3268673536,1053498435,1105443094,3261033093,1
3259498496,3268411392,1053277982,1105235844,3260873187,1
3259498496,3268149248,1053057530,1105028594,3260713282,1
3259498496,3267887104,1052837077,1104821344,3260553377,1
3259498496,3267624960,1052614477,1104421054,3260396514,1
3259498496,3267362816,1052391877,1104020765,3260239650,1
3259498496,3267100672,1052169277,1103620475,3260082787,1
3259498496,3266838528,1051946677,1103220186,3259925923,1
3259498496,3266576384,1051724077,1102819896,3259769060,1
3259498496,3266314240,1051521542,1102211906,3259652290,1
3259498496,3266052096,1051319008,1101603917,3259535520,1
3259498496,3265789952,1051116473,1100995927,3259418750,1
3259498496,3265527808,1050913939,1100387938,3259301980,1
3259498496,3265265664,1050711404,1099779948,3259185210,1
3259498496,3265003520,1050550544,1099015324,3259148160,1
3259498496,3264741376,1050389684,1097593753,3259111109,1
3259498496,3264479232,1050228824,1096064506,3259074059,1
3259498496,3264217088,1050067964,1094535258,3259037008,1
3259498496,3263954944,1049907104,1093006011,3258999958,1
3259498496,3263692800,1049799193,1091394343,3259061084,1
3259498496,3263430656,1049691282,1089046311,3259122210,1
3259498496,3263168512,1049583371,1085822975,3259183337,1
3259498496,3262644224,1049475460,1082599640,3259244463,1
3259498496,3262119936,1049367549,1076622178,3259305589,1
3259498496,3261595648,1049306748,1068174019,3259445075,1
3259498496,3261071360,1049245948,3160973056,3259584561,1
3259498496,3260547072,1049185147,3215895872,3259724046,1
3259498496,3260022784,1049124347,3224224928,3259863532,1
3259498496,3259498496,1049063546,3229751632,3260003018,1
3259498496,3258974208,1049030864,3231826798,3260172941,1
3259498496,3258449920,1048998182,3233901963,3260342864,1
3259498496,3257925632,1048965500,3235977129,3260512786,1
3259498496,3257401344,1048932818,3238027491,3260682709,1
3259498496,3256877056,1048900136,3239065074,3260852632,1
3259498496,3256352768,1048876245,3239733378,3261005321,1
3259498496,3255828480,1048852354,3240401681,3261158010,1
3259498496,3255304192,1048828464,3241069985,3261310699,1
3259498496,3254779904,1048804573,3241738288,3261463388,1
3259498496,3253731328,1048780682,3242406592,3261616077,1
3259498496,3252682752,1048757328,3242884474,3261722232,1
3259498496,3251634176,1048733974,3243362356,3261828386,1
3259498496,3250585600,1048710621,3243840239,3261934541,1
3259498496,3249537024,1048687267,3244318121,3262040695,1
3259498496,3248488448,1048663913,3244796003,3262146850,1
3259498496,3247439872,1048646129,3245334906,3262194689,1
3259498496,3246391296,1048628345,3245873809,3262242528,1
3259498496,3244294144,1048610561,3246402004,3262290368,1
3259498496,3242196992,1048592777,3246671456,3262338207,1
3259498496,3240099840,1048573987,3246940907,3262386046,1
3259498496,3238002688,1048578752,3247355977,3262377257,1
3259498496,3233808384,1048582510,3247771048,3262368468,1
3259498496,3229614080,1048586268,3248186118,3262359678,1
3259498496,3221225472,1048590026,3248601189,3262350889,1
3259498496,0,1048593784,3249016259,3262342100,1
3259498496,1073741824,1048642505,3249627040,3262296525,1
3259498496,1082130432,1048691226,3250237821,3262250951,1
3259498496,1086324736,1048739947,3250848602,3262205376,1
3259498496,1090519040,1048788668,3251459382,3262159802,1
3259498496,1092616192,1048837389,3252070163,3262114227,1
3259498496,1094713344,1048954091,3252820536,3262071223,1
3259498496,1096810496,1049070794,3253570908,3262028219,1
3259498496,1098907648,1049187496,3254321281,3261985216,1
3259498496,1099956224,1049304199,3254925779,3261942212,1
3259498496,1101004800,1049420901,3255300965,3261899208,1
3259498496,1102053376,1049616657,3255685732,3261900663,1
3259498496,1103101952,1049812414,3256070499,3261902119,1
3259498496,1104150528,1050008170,3256455267,3261903574,1
3259498496,1105199104,1050203927,3256840034,3261905030,1
3259498496,1106247680,1050399683,3257224801,3261906485,1
3259498496,1107296256,1050666911,3257566930,3261973261,1
3259498496,1107820544,1050934138,3257909059,3262040037,1
3259498496,1108344832,1051201366,3258251189,3262106813,1
3259498496,1108869120,1051468593,3258593318,3262173589,1
3259498496,1109393408,1051735821,3258935447,3262240365,1
3259498496,1109917696,1052052843,3259204266,3262366262,1
3259498496,1110441984,1052369865,3259473085,3262492159,1
3259498496,1110966272,1052686888,3259741903,3262618055,1
3259498496,1111490560,1053003910,3260010722,3262743952,1
3259498496,1112014848,1053320932,3260279541,3262869849,1
3259498496,1112539136,1053660838,3260457117,3263033178,1
3259498496,1113063424,1054000745,3260634693,3263182510,1
3259498496,1113587712,1054340651,3260812268,3263264175,1
3259498496,1114112000,1054680558,3260989844,3263345839,1
3259498496,1114636288,1055020464,3261167420,3263427504,1
3259498496,1115160576,1055359162,3261238421,3263516408,1
3259498496,1115684864,1055697861,3261309422,3263605312,1
3259498496,1115947008,1056036559,3261380424,3263694215,1
3259498496,1116209152,1056375258,3261451425,3263783119,1
3259498496,1116471296,1056713956,3261522426,3263872023,1
3259498496,1116733440,1056998565,3261464824,3263959876,1
3259498496,1116995584,1057157848,3261407222,3264047729,1
3259498496,1117257728,1057317131,3261349620,3264135581,1
3259498496,1117519872,1057476414,3261292018,3264223434,1
3259498496,1117782016,1057635697,3261234416,3264311287,1
3259498496,1118044160,1057776424,3261007797,3264392132,1
3259498496,1118306304,1057917151,3260781178,3264472977,1
3259498496,1118568448,1058057879,3260554558,3264553823,1
3259498496,1118830592,1058198606,3260327939,3264634668,1
3259498496,1119092736,1058339333,3260101320,3264715513,1
3259498496,1119354880,1058453385,3259647332,3264782513,1
3259498496,1119617024,1058567436,3259193343,3264849512,1
3259498496,1119879168,1058681488,3258739355,3264916512,1
3259498496,1120141312,1058795539,3258285366,3264983511,1
3259498496,1120403456,1058909591,3257831378,3265050511,1
3259498496,1120665600,1058990860,3257120602,3265095183,1
3259498496,1120927744,1059072129,3256409827,3265139855,1
3259498496,1121189888,1059153397,3255699051,3265184528,1
3259498496,1121452032,1059234666,3254988276,3265229200,1
3259498496,1121714176,1059315935,3253775096,3265273872,1
3259498496,1121976320,1059362240,3252027396,3265290052,1
3259498496,1122238464,1059408545,3250279695,3265306232,1
3259498496,1122500608,1059454850,3248531994,3265322411,1
3259498496,1122762752,1059501155,3246784294,3265338591,1
3259498496,1123024896,1059547460,3243681891,3265354771,1
3259498496,1123287040,1059560848,3240374837,3265343732,1
3259498496,1123549184,1059574236,3236132879,3265332692,1
3259498496,1123811328,1059587625,3229423464,3265321653,1
3259498496,1124073472,1059601013,3209493184,3265310613,1
3259498496,1124204544,1059614401,1075223042,3265299574,1
3259498496,1124335616,1059599604,1083735654,3265268911,1
3259498496,1124466688,1059584806,1088794572,3265238248,1
3259498496,1124597760,1059570009,1092186265,3265207585,1
3259498496,1124728832,1059555211,1094715724,3265176922,1
3259498496,1124859904,1059540414,1097245183,3265146259,1
3259498496,1124990976,1059503236,1098927913,3265103805,1
3259498496,1125122048,1059466057,1099779410,3265061351,1
3259498496,1125253120,1059428879,1100630908,3265018898,1
3259498496,1125384192,1059391700,1101482405,3264976444,1
3259498496,1125515264,1059354522,1102333902,3264933990,1
3259498496,1125646336,1059300197,1102859523,3264884870,1
3259498496,1125777408,1059245873,1103385143,3264835750,1
3259498496,1125908480,1059191548,1103910764,3264786631,1
3259498496,1126039552,1059137224,1104436384,3264737511,1
3259498496,1126170624,1059082899,1104962005,3264688391,1
3259498496,1126301696,1059016294,1105248529,3264636018,1
3259498496,1126432768,1058949688,1105535054,3264583644,1
3259498496,1126563840,1058883083,1105821578,3264531271,1
3259498496,1126694912,1058816477,1106108103,3264478897,1
3259498496,1126825984,1058749872,1106394627,3264426524,1
3259498496,1126957056,1058675817,1106515112,3264373683,1
3259498496,1127088128,1058601762,1106635596,3264320842,1
3259498496,1127219200,1058527708,1106756081,3264268002,1
3259498496,1127350272,1058453653,1106876565,3264215161,1
3259498496,1127481344,1058379598,1106997050,3264162320,0
3258974208,3274964992,1058228167,1106079603,3263973992,0
3258974208,3274833920,1058149831,1106105519,3263922288,1
3258974208,3274702848,1058071495,1106131436,3263870583,1
3258974208,3274571776,1057993158,1106157353,3263818879,1
3258974208,3274440704,1057914822,1106183269,3263767174,1
3258974208,3274309632,1057836486,1106209186,3263715470,1
3258974208,3274178560,1057757908,1106182927,3263665162,1
3258974208,3274047488,1057679330,1106156667,3263614852,1
3258974208,3273916416,1057600753,1106130407,3263564543,1
3258974208,3273785344,1057522176,1106104148,3263514234,1
3258974208,3273654272,1057443598,1106077888,3263463925,1
3258974208,3273523200,1057365510,1106031301,3263414724,1
3258974208,3273392128,1057287422,1105984714,3263365522,1
3258974208,3273261056,1057209334,1105938127,3263316320,1
3258974208,3273129984,1057131246,1105891540,3263267119,1
3258974208,3272998912,1057053158,1105844953,3263217917,1
3258974208,3272867840,1056974688,1105802950,3263168933,1
3258974208,3272736768,1056827826,1105760946,3263071386,1
3258974208,3272605696,1056670887,1105718943,3262973420,1
3258974208,3272474624,1056513945,1105676939,3262875452,1
3258974208,3272343552,1056357004,1105634935,3262777483,1
3258974208,3272212480,1056193285,1105612671,3262674688,1
3258974208,3272081408,1056029567,1105590407,3262571892,1
3258974208,3271950336,1055865848,1105568143,3262469096,1
3258974208,3271819264,1055702129,1105545879,3262366300,1
3258974208,3271688192,1055538410,1105523614,3262263505,1
3258974208,3271557120,1055359244,1105508378,3262146689,1
3258974208,3271294976,1055180076,1105493142,3262029873,1
3258974208,3271032832,1055000909,1105477906,3261913056,1
3258974208,3270770688,1054821741,1105462669,3261796240,1
3258974208,3270508544,1054642575,1105447433,3261679424,1
3258974208,3270246400,1054442026,1105386354,3261540358,1
3258974208,3269984256,1054241478,1105325274,3261401293,1
3258974208,3269722112,1054040930,1105264194,3261262226,1
3258974208,3269459968,1053840382,1105203115,3261123161,1
3258974208,3269197824,1053639833,1105142035,3260984095,1
3258974208,3268935680,1053421125,1104955135,3260824618,1
3258974208,3268673536,1053202418,1104768234,3260665141,1
3258974208,3268411392,1052983710,1104581333,3260505664,1
3258974208,3268149248,1052765002,1104394432,3260346187,1
3258974208,3267887104,1052546294,1104207532,3260186710,1
3258974208,3267624960,1052324339,1103822417,3260027380,1
3258974208,3267362816,1052102383,1103437303,3259868048,1
3258974208,3267100672,1051880427,1103052188,3259708718,1
3258974208,3266838528,1051658471,1102667074,3259549386,1
3258974208,3266576384,1051436515,1102281960,3259390056,1
3258974208,3266314240,1051234464,1101672518,3259271348,1
3258974208,3266052096,1051032413,1101063077,3259152640,1
3258974208,3265789952,1050830361,1100453636,3259033933,1
3258974208,3265527808,1050628310,1099844195,3258915225,1
3258974208,3265265664,1050426258,1099234754,3258796517,1
3258974208,3265003520,1050267774,1097992536,3258764471,1
3258974208,3264741376,1050109290,1096423214,3258732423,1
3258974208,3264479232,1049950805,1094853892,3258700377,1
3258974208,3264217088,1049792321,1093284569,3258668330,1
3258974208,3263954944,1049633837,1091715247,3258636284,1
3258974208,3263692800,1049531818,1089580529,3258712712,1
3258974208,3263430656,1049429799,1086249604,3258789139,1
3258974208,3263168512,1049327780,1082918679,3258865568,1
3258974208,3262644224,1049225761,1077045076,3258941996,1
3258974208,3262119936,1049123742,1067024629,3259018424,1
3258974208,3261595648,1049071760,3191584832,3259179638,1
3258974208,3261071360,1049019778,3217583877,3259340853,1
3258974208,3260547072,1048967795,3225203586,3259502066,1
3258974208,3260022784,1048915813,3230308288,3259663280,1
3258974208,3259498496,1048863830,3233207743,3259824495,1
3258974208,3258974208,1048840369,3235280730,3260016219,1
3258974208,3258449920,1048816908,3237353717,3260207944,1
3258974208,3257925632,1048793446,3238714696,3260399667,1
3258974208,3257401344,1048769985,3239751189,3260591392,1
3258974208,3256877056,1048746524,3240787683,3260783116,1
3258974208,3256352768,1048730203,3241427736,3260955226,1
3258974208,3255828480,1048713882,3242067789,3261127336,1
3258974208,3255304192,1048697561,3242707843,3261299445,1
3258974208,3254779904,1048681240,3243347896,3261471555,1
3258974208,3253731328,1048664919,3243987950,3261643665,1
3258974208,3252682752,1048646706,3244413650,3261767885,1
3258974208,3251634176,1048628492,3244839349,3261892104,1
3258974208,3250585600,1048610280,3245265050,3262016325,1
3258974208,3249537024,1048592066,3245690750,3262140544,1
3258974208,3248488448,1048571706,3246116450,3262264764,1
3258974208,3247439872,1048540111,3246477707,3262328893,1
3258974208,3246391296,1048508515,3246701540,3262393021,1
3258974208,3244294144,1048476920,3246925374,3262457151,1
3258974208,3242196992,1048445325,3247149209,3262521279,1
3258974208,3240099840,1048413731,3247373042,3262585408,1
3258974208,3238002688,1048416738,3247725579,3262586644,1
3258974208,3233808384,1048419744,3248078117,3262587879,1
3258974208,3229614080,1048422751,3248430654,3262589114,1
3258974208,3221225472,1048425757,3248783192,3262590350,1
3258974208,0,1048428763,3249135729,3262591586,1
3258974208,1073741824,1048514636,3249692454,3262544847,1
3258974208,1082130432,1048588254,3250249179,3262498109,1
3258974208,1086324736,1048631190,3250805905,3262451370,1
3258974208,1090519040,1048674127,3251362629,3262404632,1
3258974208,1092616192,1048717063,3251919355,3262357894,1
3258974208,1094713344,1048828007,3252637464,3262302736,1
3258974208,1096810496,1048938952,3253355573,3262247578,1
3258974208,1098907648,1049049896,3254073682,3262192422,1
3258974208,1099956224,1049160841,3254785848,3262137264,1
3258974208,1101004800,1049271785,3255144902,3262082106,1
3258974208,1102053376,1049465488,3255517527,3262066914,1
3258974208,1103101952,1049659191,3255890153,3262051722,1
3258974208,1104150528,1049852894,3256262779,3262036529,1
3258974208,1105199104,1050046597,3256635404,3262021337,1
3258974208,1106247680,1050240300,3257008030,3262006144,1
3258974208,1107296256,1050510252,3257334899,3262059219,1
3258974208,1107820544,1050780204,3257661768,3262112294,1
3258974208,1108344832,1051050156,3257988638,3262165370,1
3258974208,1108869120,1051320108,3258315508,3262218445,1
3258974208,1109393408,1051590061,3258642377,3262271520,1
3258974208,1109917696,1051912747,3258889806,3262389325,1
3258974208,1110441984,1052235433,3259137235,3262507129,1
3258974208,1110966272,1052558120,3259384664,3262624932,1
3258974208,1111490560,1052880806,3259632093,3262742737,1
3258974208,1112014848,1053203492,3259879522,3262860541,1
3258974208,1112539136,1053548753,3260027916,3263019158,1
3258974208,1113063424,1053894015,3260176310,3263173144,1
3258974208,1113587712,1054239276,3260324703,3263252453,1
3258974208,1114112000,1054584539,3260473097,3263331761,1
3258974208,1114636288,1054929800,3260621490,3263411070,1
3258974208,1115160576,1055270954,3260655425,3263497359,1
3258974208,1115684864,1055612109,3260689360,3263583647,1
3258974208,1115947008,1055953264,3260723296,3263669935,1
3258974208,1116209152,1056294419,3260757231,3263756224,1
3258974208,1116471296,1056635573,3260791165,3263842513,1
3258974208,1116733440,1056953079,3260691616,3263926116,1
3258974208,1116995584,1057117596,3260592066,3264009719,1
3258974208,1117257728,1057276349,3260492516,3264093321,1
3258974208,1117519872,1057435102,3260392967,3264176924,1
3258974208,1117782016,1057593855,3260293417,3264260527,1
3258974208,1118044160,1057732542,3260028747,3264334844,1
3258974208,1118306304,1057871228,3259764077,3264409161,1
3258974208,1118568448,1058009916,3259499405,3264483478,1
3258974208,1118830592,1058148603,3259234735,3264557795,1
3258974208,1119092736,1058287290,3258970065,3264632112,1
3258974208,1119354880,1058398121,3258503664,3264690413,1
3258974208,1119617024,1058508951,3258037262,3264748714,1
3258974208,1119879168,1058619781,3257570861,3264807016,1
3258974208,1120141312,1058730611,3257104460,3264865317,1
3258974208,1120403456,1058841442,3256638059,3264923619,1
3258974208,1120665600,1058918986,3255967560,3264959418,1
3258974208,1120927744,1058996531,3255297063,3264995217,1
3258974208,1121189888,1059074074,3254473226,3265031016,1
3258974208,1121452032,1059151619,3253132231,3265066815,1
3258974208,1121714176,1059229163,3251791234,3265102614,1
3258974208,1121976320,1059272160,3250218658,3265112888,1
3258974208,1122238464,1059315156,3248646082,3265123163,1
3258974208,1122500608,1059358153,3247073505,3265133437,1
3258974208,1122762752,1059401149,3244610563,3265143711,1
3258974208,1123024896,1059444146,3241465411,3265153986,1
3258974208,1123287040,1059455024,3238525253,3265141090,1
3258974208,1123549184,1059465902,3233167504,3265128194,1
3258974208,1123811328,1059476781,3224960300,3265115298,1
3258974208,1124073472,1059487659,3182503608,3265102402,1
3258974208,1124204544,1059498538,1076751036,3265089507,1
3258974208,1124335616,1059481902,1083989637,3265059580,1
3258974208,1124466688,1059465265,1088538541,3265029652,1
3258974208,1124597760,1059448629,1091803243,3264999725,1
3258974208,1124728832,1059431992,1094077695,3264969798,1
3258974208,1124859904,1059415357,1096352147,3264939871,1
3258974208,1124990976,1059376789,1097920770,3264898955,1
3258974208,1125122048,1059338221,1099198520,3264858039,1
3258974208,1125253120,1059299654,1099982833,3264817124,1
3258974208,1125384192,1059261086,1100767144,3264776208,1
3258974208,1125515264,1059222519,1101551456,3264735292,1
3258974208,1125646336,1059166959,1102050771,3264687445,1
3258974208,1125777408,1059111400,1102550086,3264639598,1
3258974208,1125908480,1059055841,1103049401,3264591752,1
3258974208,1126039552,1059000282,1103548716,3264543905,1
3258974208,1126170624,1058944722,1104048032,3264496059,1
3258974208,1126301696,1058876802,1104329748,3264444329,1
3258974208,1126432768,1058808880,1104611465,3264392598,1
3258974208,1126563840,1058740960,1104893181,3264340868,1
3258974208,1126694912,1058673038,1105174898,3264289137,1
3258974208,1126825984,1058605118,1105456614,3264237407,1
3258974208,1126957056,1058529728,1105581212,3264184724,1
3258974208,1127088128,1058454337,1105705809,3264132041,1
3258974208,1127219200,1058378948,1105830407,3264079359,1
3258974208,1127350272,1058303557,1105955005,3264026676,1
3258974208,1127481344,1058228167,1106079603,3263973994,0
3258449920,3274964992,1058076736,1105162155,3263785666,0
3258449920,3274833920,1057997239,1105195535,3263733808,1
3258449920,3274702848,1057917742,1105228914,3263681949,1
3258449920,3274571776,1057838244,1105262294,3263630091,1
3258449920,3274440704,1057758747,1105295673,3263578232,1
3258449920,3274309632,1057679250,1105329052,3263526374,1
3258449920,3274178560,1057599739,1105310492,3263475584,1
3258449920,3274047488,1057520229,1105291931,3263424793,1
3258449920,3273916416,1057440719,1105273369,3263374003,1
3258449920,3273785344,1057361208,1105254809,3263323212,1
3258449920,3273654272,1057281698,1105236248,3263272422,1
3258449920,3273523200,1057202999,1105194557,3263222518,1
3258449920,3273392128,1057124301,1105152866,3263172613,1
3258449920,3273261056,1057045602,1105111175,3263076906,1
3258449920,3273129984,1056966903,1105069484,3262977097,1
3258449920,3272998912,1056811802,1105027793,3262877289,1
3258449920,3272867840,1056654753,1104986801,3262778332,1
3258449920,3272736768,1056497704,1104945810,3262679376,1
3258449920,3272605696,1056340657,1104904818,3262580421,1
3258449920,3272474624,1056183608,1104863827,3262481465,1
3258449920,3272343552,1056026560,1104822835,3262382509,1
3258449920,3272212480,1055864143,1104800586,3262280200,1
3258449920,3272081408,1055701727,1104778337,3262177890,1
3258449920,3271950336,1055539309,1104756087,3262075581,1
3258449920,3271819264,1055376893,1104733838,3261973271,1
3258449920,3271688192,1055214476,1104711589,3261870962,1
3258449920,3271557120,1055037671,1104701343,3261756358,1
3258449920,3271294976,1054860866,1104691098,3261641755,1
3258449920,3271032832,1054684061,1104680852,3261527150,1
3258449920,3270770688,1054507256,1104670607,3261412546,1
3258449920,3270508544,1054330451,1104660361,3261297942,1
3258449920,3270246400,1054132426,1104613585,3261161411,1
3258449920,3269984256,1053934401,1104566808,3261024880,1
3258449920,3269722112,1053736376,1104520030,3260888348,1
3258449920,3269459968,1053538352,1104473253,3260751818,1
3258449920,3269197824,1053340326,1104426476,3260615286,1
3258449920,3268935680,1053123363,1104259925,3260456238,1
3258449920,3268673536,1052906401,1104093374,3260297189,1
3258449920,3268411392,1052689438,1103926822,3260138141,1
3258449920,3268149248,1052472475,1103760271,3259979092,1
3258449920,3267887104,1052255512,1103593720,3259820044,1
3258449920,3267624960,1052034200,1103223780,3259658246,1
3258449920,3267362816,1051812889,1102853841,3259496447,1
3258449920,3267100672,1051591577,1102483902,3259334649,1
3258449920,3266838528,1051370265,1102113963,3259172850,1
3258449920,3266576384,1051148954,1101744023,3259011052,1
3258449920,3266314240,1050947385,1101133130,3258890406,1
3258449920,3266052096,1050745818,1100522238,3258769760,1
3258449920,3265789952,1050544249,1099911345,3258649115,1
3258449920,3265527808,1050342681,1099300452,3258528470,1
3258449920,3265265664,1050141113,1098471470,3258407824,1
3258449920,3265003520,1049985004,1096862072,3258380781,1
3258449920,3264741376,1049828896,1095252675,3258353738,1
3258449920,3264479232,1049672787,1093643278,3258326695,1
3258449920,3264217088,1049516678,1092033881,3258299652,1
3258449920,3263954944,1049360570,1090329928,3258272609,1
3258449920,3263692800,1049264443,1086891412,3258364339,1
3258449920,3263430656,1049168316,1083452898,3258456069,1
3258449920,3263168512,1049072189,1077898333,3258547799,1
3258449920,3262644224,1048976063,1068300784,3258639529,1
3258449920,3262119936,1048879936,3197342568,3258731259,1
3258449920,3261595648,1048836771,3218733267,3258914202,1
3258449920,3261071360,1048793607,3225912934,3259097144,1
3258449920,3260547072,1048750443,3230730290,3259280086,1
3258449920,3260022784,1048707279,3233697072,3259463029,1
3258449920,3259498496,1048664114,3236663854,3259645972,1
3258449920,3258974208,1048649874,3238368675,3259859497,1
3258449920,3258449920,1048635633,3239404079,3260073023,1
3258449920,3257925632,1048621393,3240439484,3260286549,1
3258449920,3257401344,1048607152,3241474888,3260500075,1
3258449920,3256877056,1048592912,3242510292,3260713600,1
3258449920,3256352768,1048584160,3243122095,3260905131,1
3258449920,3255828480,1048574818,3243733898,3261096662,1
3258449920,3255304192,1048557318,3244345702,3261288192,1
3258449920,3254779904,1048539815,3244957504,3261479722,1
3258449920,3253731328,1048522313,3245569307,3261671253,1
3258449920,3252682752,1048496167,3245942825,3261813538,1
3258449920,3251634176,1048470021,3246316342,3261955823,1
3258449920,3250585600,1048443877,3246540578,3262098108,1
3258449920,3249537024,1048417731,3246727337,3262240393,1
3258449920,3248488448,1048391585,3246914096,3262382678,1
3258449920,3247439872,1048363963,3247092312,3262463096,1
3258449920,3246391296,1048336341,3247270528,3262543514,1
3258449920,3244294144,1048308719,3247448745,3262623934,1
3258449920,3242196992,1048281096,3247626961,3262704351,1
3258449920,3240099840,1048253475,3247805177,3262784770,1
3258449920,3238002688,1048251972,3248095181,3262796030,1
3258449920,3233808384,1048250469,3248385186,3262807290,1
3258449920,3229614080,1048248966,3248675190,3262818551,1
3258449920,3221225472,1048247462,3248965194,3262829811,1
3258449920,0,1048245959,3249255198,3262841071,1
3258449920,1073741824,1048320262,3249757868,3262793169,1
3258449920,1082130432,1048394564,3250260538,3262745267,1
3258449920,1086324736,1048468868,3250763208,3262697365,1
3258449920,1090519040,1048543170,3251265877,3262649463,1
3258449920,1092616192,1048596737,3251768547,3262601560,1
3258449920,1094713344,1048701923,3252454392,3262534249,1
3258449920,1096810496,1048807110,3253140237,3262466938,1
3258449920,1098907648,1048912296,3253826083,3262399627,1
3258449920,1099956224,1049017483,3254511928,3262332316,1
3258449920,1101004800,1049122669,3254988839,3262265005,1
3258449920,1102053376,1049314318,3255349322,3262233164,1
3258449920,1103101952,1049505968,3255709806,3262201324,1
3258449920,1104150528,1049697617,3256070291,3262169483,1
3258449920,1105199104,1049889267,3256430775,3262137643,1
3258449920,1106247680,1050080916,3256791259,3262105803,1
3258449920,1107296256,1050353593,3257102868,3262145177,1
