#chirp
config,time,output,freq_rads,complete
sweep,1099694080,1033273699,1098591238,0
sweep,1099699323,1047139210,1098609512,0
sweep,1099704566,1052878536,1098627807,0
sweep,1099709808,1057277640,1098646120,0
sweep,1099715051,1059421203,1098664456,0
sweep,1099720294,1061297427,1098682809,0
sweep,1099725537,1062859633,1098701185,0
sweep,1099730780,1064067171,1098719581,0
sweep,1099736023,1064888995,1098737999,0
sweep,1099741266,1065303092,1098756435,0
sweep,1099746509,1065297754,1098774894,0
sweep,1099751751,1064871728,1098793371,0
sweep,1099756994,1064034475,1098811867,0
sweep,1099762237,1062805703,1098830385,0
sweep,1099767480,1061214934,1098848927,0
sweep,1099772723,1059301663,1098867487,0
sweep,1099777966,1057113772,1098886067,0
sweep,1099783209,1052446436,1098904668,0
sweep,1099788452,1046045907,1098915470,0
sweep,1099793695,1029430092,1098924791,0
sweep,1099798937,3185187517,1098934121,0
sweep,1099804180,3196533137,1098943463,0
sweep,1099809423,3201600528,1098952817,0
sweep,1099814666,3205380189,1098962179,0
sweep,1099819909,3207497447,1098971552,0
sweep,1099825152,3209320367,1098980936,0
sweep,1099830395,3210800482,1098990331,0
sweep,1099835638,3211897728,1098999734,0
sweep,1099840880,3212582517,1099009148,0
sweep,1099846123,3212835592,1099018574,0
sweep,1099851366,3212648704,1099028010,0
sweep,1099856609,3212025497,1099037455,0
sweep,1099861852,3210980582,1099046913,0
sweep,1099867095,3209540644,1099056380,0
sweep,1099872338,3207742092,1099065858,0
sweep,1099877581,3205631671,1099075346,0
sweep,1099882823,3202080969,1099084844,0
sweep,1099888066,3196957643,1099094353,0
sweep,1099893309,3186529157,1099103873,0
sweep,1099898552,1027655870,1099113404,0
sweep,1099903795,1045860518,1099122945,0
sweep,1099909038,1052486361,1099132496,0
sweep,1099914281,1057196994,1099142059,0
sweep,1099919524,1059438609,1099151633,0
sweep,1099924767,1061388305,1099161215,0
sweep,1099930009,1062992603,1099170808,0
sweep,1099935252,1064207075,1099180414,0
sweep,1099940495,1064996837,1099190029,0
sweep,1099945738,1065339111,1099199655,0
sweep,1099950981,1065223064,1099209291,0
sweep,1099956224,1064650171,1099218940,0
sweep,1099961467,1063634928,1099228599,0
sweep,1099966710,1062203765,1099238267,0
sweep,1099971952,1060395101,1099247944,0
sweep,1099977195,1058256613,1099257637,0
sweep,1099982438,1054731232,1099267337,0
sweep,1099987681,1049504207,1099277049,0
sweep,1099992924,1038706618,1099286772,0
sweep,1099998167,3176759839,1099296506,0
sweep,1100003410,3193968394,1099306250,0
sweep,1100008653,3200376047,1099316005,0
sweep,1100013895,3204917208,1099325770,0
sweep,1100019138,3207176047,1099335548,0
sweep,1100024381,3209123250,1099345335,0
sweep,1100029624,3210703298,1099355134,0
sweep,1100034867,3211869674,1099364943,0
sweep,1100040110,3212588199,1099374763,0
sweep,1100045353,3212836769,1099384595,0
sweep,1100050596,3212606763,1099394437,0
sweep,1100055839,3211903129,1099404291,0
sweep,1100061081,3210744759,1099414153,0
sweep,1100066324,3209162893,1099424028,0
sweep,1100071567,3207202076,1099433914,0
sweep,1100076810,3204917834,1099443810,0
sweep,1100082053,3200300129,1099453720,0
sweep,1100087296,3193624351,1099463638,0
sweep,1100092539,3174496957,1099473567,0
sweep,1100097782,1040246690,1099483509,0
sweep,1100103024,1050016574,1099493461,0
sweep,1100108267,1055340322,1099503423,0
sweep,1100113510,1058595341,1099513396,0
sweep,1100118753,1060746515,1099523381,0
sweep,1100123996,1062542085,1099533379,0
sweep,1100129239,1063927306,1099543385,0
sweep,1100134482,1064860118,1099553404,0
sweep,1100139725,1065311421,1099563435,0
sweep,1100144967,1065266069,1099573474,0
sweep,1100150210,1064723875,1099583525,0
sweep,1100155453,1063699498,1099593587,0
sweep,1100160696,1062221561,1099603662,0
sweep,1100165939,1060333136,1099613748,0
sweep,1100171182,1058089752,1099623844,0
sweep,1100176425,1054149459,1099633953,0
sweep,1100181668,1048657973,1099644072,0
sweep,1100186911,1034277370,1099654202,0
sweep,1100192153,3183390897,1099664341,0
sweep,1100197396,3196549597,1099674495,0
sweep,1100202639,3202039168,1099684658,0
sweep,1100207882,3205772477,1099694834,0
sweep,1100213125,3208007540,1099705021,0
sweep,1100218368,3209878499,1099715219,0
sweep,1100223611,3211327411,1099725428,0
sweep,1100228854,3212308071,1099735649,0
sweep,1100234096,3212788609,1099745880,0
sweep,1100239339,3212752699,1099756122,0
sweep,1100244582,3212199645,1099766376,0
sweep,1100249825,3211144748,1099776644,0
sweep,1100255068,3209619485,1099786921,0
sweep,1100260311,3207669889,1099797209,0
sweep,1100265554,3205354497,1099807511,0
sweep,1100270797,3201044139,1099817822,0
sweep,1100276039,3194745408,1099828143,0
sweep,1100281282,3177220818,1099838477,0
sweep,1100286525,1039876536,1099848823,0
sweep,1100291768,1050137991,1099859182,0
sweep,1100297011,1055661800,1099869550,0
sweep,1100302254,1058832591,1099879931,0
sweep,1100307497,1061028852,1099890324,0
sweep,1100312740,1062830279,1099900727,0
sweep,1100317983,1064178103,1099911142,0
sweep,1100323225,1065027782,1099921567,0
sweep,1100328468,1065350546,1099932006,0
sweep,1100333711,1065134042,1099942456,0
sweep,1100338954,1064383593,1099952917,0
sweep,1100344197,1063121565,1099963390,0
sweep,1100349440,1061387018,1099973876,0
sweep,1100354683,1059235181,1099984371,0
sweep,1100359926,1056502861,1099994880,0
sweep,1100365168,1050964523,1100005398,0
sweep,1100370411,1041558501,1100015929,0
sweep,1100375654,3171981824,1100026473,0
sweep,1100380897,3193714828,1100037028,0
sweep,1100386140,3200688079,1100047594,0
sweep,1100391383,3205257438,1100058172,0
sweep,1100396626,3207645959,1100068763,0
sweep,1100401869,3209652968,1100079364,0
sweep,1100407111,3211211408,1100089976,0
sweep,1100412354,3212267821,1100100600,0
sweep,1100417597,3212785458,1100111239,0
sweep,1100422840,3212744890,1100121888,0
sweep,1100428083,3212145873,1100132548,0
sweep,1100433326,3211006364,1100143221,0
sweep,1100438569,3209363175,1100153905,0
sweep,1100443812,3207269981,1100164602,0
sweep,1100449054,3204796455,1100175307,0
sweep,1100454297,3199599794,1100186027,0
sweep,1100459540,3191227211,1100196760,0
sweep,1100464783,1002199041,1100207504,0
sweep,1100470026,1044514970,1100218259,0
sweep,1100475269,1052501605,1100229029,0
sweep,1100480512,1057502901,1100239807,0
sweep,1100485755,1059969730,1100250598,0
sweep,1100490998,1062048057,1100261403,0
sweep,1100496240,1063663923,1100272216,0
sweep,1100501483,1064761113,1100283044,0
sweep,1100506726,1065299391,1100293884,0
sweep,1100511969,1065258313,1100304735,0
sweep,1100517212,1064637317,1100315600,0
sweep,1100522455,1063456277,1100326475,0
sweep,1100527698,1061754299,1100337363,0
sweep,1100532941,1059589247,1100348264,0
sweep,1100538183,1057036593,1100359173,0
sweep,1100543426,1051401728,1100370097,0
sweep,1100548669,1042009950,1100381034,0
sweep,1100553912,3172019351,1100391982,0
sweep,1100559155,3194180645,1100402943,0
sweep,1100564398,3201122888,1100413916,0
sweep,1100569641,3205551292,1100424901,0
sweep,1100574884,3207982052,1100435898,0
sweep,1100580126,3209989230,1100446904,0
sweep,1100585369,3211501396,1100457928,0
sweep,1100590612,3212461105,1100468961,0
sweep,1100595855,3212832744,1100480006,0
sweep,1100601098,3212600767,1100491066,0
sweep,1100606341,3211771594,1100502137,0
sweep,1100611584,3210373361,1100513219,0
sweep,1100616827,3208454285,1100524315,0
sweep,1100622070,3206083463,1100535422,0
sweep,1100627312,3202242057,1100546540,0
sweep,1100632555,3196227339,1100557671,0
sweep,1100637798,3179782071,1100568815,0
sweep,1100643041,1040201994,1100579974,0
sweep,1100648284,1050664379,1100591143,0
sweep,1100653527,1056560528,1100602324,0
sweep,1100658770,1059412477,1100613519,0
sweep,1100664013,1061664157,1100624725,0
sweep,1100669255,1063433050,1100635943,0
sweep,1100674498,1064652342,1100647173,0
sweep,1100679741,1065274749,1100658417,0
sweep,1100684984,1065274742,1100669675,0
sweep,1100690227,1064650415,1100680943,0
sweep,1100695470,1063423012,1100692225,0
sweep,1100700713,1061636676,1100703519,0
sweep,1100705956,1059357009,1100714825,0
sweep,1100711198,1056372357,1100726142,0
sweep,1100716441,1050376348,1100737474,0
sweep,1100721684,1038613690,1100748818,0
sweep,1100726927,3181847524,1100760174,0
sweep,1100732170,3196852614,1100771545,0
sweep,1100737413,3202951552,1100782926,0
sweep,1100742656,3206461064,1100794321,0
sweep,1100747899,3208826516,1100805728,0
sweep,1100753142,3210704506,1100817148,0
sweep,1100758384,3212020821,1100828579,0
sweep,1100763627,3212723250,1100840024,0
sweep,1100768870,3212782449,1100851483,0
sweep,1100774113,3212193936,1100862953,0
sweep,1100779356,3210978552,1100874436,0
sweep,1100784599,3209180912,1100885934,0
sweep,1100789842,3206870133,1100897442,0
sweep,1100795085,3203820749,1100908963,0
sweep,1100800327,3197711303,1100920495,0
sweep,1100805570,3185011100,1100932042,0
sweep,1100810813,1035925778,1100943604,0
sweep,1100816056,1049856702,1100955176,0
sweep,1100821299,1056022502,1100966762,0
sweep,1100826542,1059266806,1100978362,0
sweep,1100831785,1061618092,1100989973,0
sweep,1100837028,1063453473,1101001596,0
sweep,1100842270,1064697668,1101013232,0
sweep,1100847513,1065299295,1101024883,0
sweep,1100852756,1065231921,1101036547,0
sweep,1100857999,1064496140,1101048222,0
sweep,1100863242,1063119076,1101059911,0
sweep,1100868485,1061154304,1101071614,0
sweep,1100873728,1058679340,1101083329,0
sweep,1100878971,1054620472,1101095057,0
sweep,1100884214,1047933442,1101106799,0
sweep,1100889456,1025968741,1101118550,0
sweep,1100894699,3190074012,1101130318,0
sweep,1100899942,3199617641,1101142099,0
sweep,1100905185,3205067020,1101153891,0
sweep,1100910428,3207735530,1101165698,0
sweep,1100915671,3209926327,1101177518,0
sweep,1100920914,3211548172,1101189350,0
sweep,1100926157,3212532219,1101201196,0
sweep,1100931399,3212835453,1101213052,0
sweep,1100936642,3212443092,1101224926,0
sweep,1100941885,3211369247,1101236811,0
sweep,1100947128,3209656374,1101248709,0
sweep,1100952371,3207373488,1101260622,0
sweep,1100957614,3204614693,1101272546,0
sweep,1100962857,3198540694,1101284484,0
sweep,1100968100,3187549772,1101296436,0
sweep,1100973342,1034296008,1101308397,0
sweep,1100978585,1049689959,1101320376,0
sweep,1100983828,1056075366,1101332367,0
sweep,1100989071,1059379282,1101344371,0
sweep,1100994314,1061782841,1101356391,0
sweep,1100999557,1063626053,1101368421,0
sweep,1101004800,1064828703,1101380465,0
sweep,1101010043,1065337426,1101392525,0
sweep,1101015286,1065127826,1101404595,0
sweep,1101020528,1064206707,1101416679,0
sweep,1101025771,1062611534,1101428775,0
sweep,1101031014,1060408356,1101440888,0
sweep,1101036257,1057690799,1101453013,0
sweep,1101041500,1052186421,1101465151,0
sweep,1101046743,1042277557,1101477303,0
sweep,1101051986,3176555350,1101489470,0
sweep,1101057229,3196352347,1101501648,0
sweep,1101062471,3202905192,1101513839,0
sweep,1101067714,3206623429,1101526045,0
sweep,1101072957,3209108943,1101538264,0
sweep,1101078200,3211022778,1101550498,0
sweep,1101083443,3212278131,1101562745,0
sweep,1101088686,3212817501,1101575005,0
sweep,1101093929,3212614617,1101587279,0
sweep,1101099172,3211675933,1101599567,0
sweep,1101104414,3210041145,1101611867,0
sweep,1101109657,3207780860,1101624180,0
sweep,1101114900,3204993690,1101636508,0
sweep,1101120143,3199156598,1101648852,0
sweep,1101125386,3188444781,1101661208,0
sweep,1101130629,1033555213,1101673576,0
sweep,1101135872,1049736680,1101685962,0
sweep,1101141115,1056323359,1101698358,0
sweep,1101146358,1059575458,1101710768,0
sweep,1101151600,1062010532,1101723190,0
sweep,1101156843,1063836902,1101735628,0
sweep,1101162086,1064969392,1101748083,0
sweep,1101167329,1065353216,1101760548,0
sweep,1101172572,1064968776,1101773027,0
sweep,1101177815,1063830908,1101785523,0
sweep,1101183058,1061989910,1101798029,0
sweep,1101188301,1059528157,1101810550,0
sweep,1101193543,1056150564,1101823084,0
sweep,1101198786,1049462797,1101835634,0
sweep,1101204029,1032006003,1101848198,0
sweep,1101209272,3189451309,1101860774,0
sweep,1101214515,3199759777,1101873366,0
sweep,1101219758,3205327726,1101885971,0
sweep,1101225001,3208120388,1101898589,0
sweep,1101230244,3210350048,1101911223,0
sweep,1101235486,3211909418,1101923868,0
sweep,1101240729,3212723295,1101936529,0
sweep,1101245972,3212750508,1101949205,0
sweep,1101251215,3211987050,1101961895,0
sweep,1101256458,3210466721,1101974598,0
sweep,1101261701,3208259132,1101987316,0
sweep,1101266944,3205467357,1102000048,0
sweep,1101272187,3199998483,1102012793,0
sweep,1101277430,3189765502,1102025552,0
sweep,1101282672,1031820975,1102038324,0
sweep,1101287915,1049543696,1102051115,0
sweep,1101293158,1056352157,1102063916,0
sweep,1101298401,1059675853,1102076732,0
sweep,1101303644,1062159924,1102089565,0
sweep,1101308887,1063986573,1102102410,0
sweep,1101314130,1065065802,1102115268,0
sweep,1101319373,1065342396,1102128141,0
sweep,1101324615,1064800241,1102141029,0
sweep,1101329858,1063463030,1102153931,0
sweep,1101335101,1061393956,1102166847,0
sweep,1101340344,1058692312,1102179777,0
sweep,1101345587,1054011893,1102192724,0
sweep,1101350830,1045255365,1102205683,0
sweep,1101356073,3165462601,1102218657,0
sweep,1101361316,3195522152,1102231645,0
sweep,1101366558,3202805355,1102244647,0
sweep,1101371801,3206760924,1102257664,0
sweep,1101377044,3209363924,1102270695,0
sweep,1101382287,3211303996,1102283742,0
sweep,1101387530,3212481242,1102296804,0
sweep,1101392773,3212833993,1102309878,0
sweep,1101398016,3212341852,1102322968,0
sweep,1101403259,3211026890,1102336072,0
sweep,1101408502,3208952844,1102349191,0
sweep,1101413744,3206223158,1102362322,0
sweep,1101418987,3201497602,1102375471,0
sweep,1101424230,3192513632,1102388633,0
sweep,1101429473,1021701769,1102401811,0
sweep,1101434716,1048646892,1102415004,0
sweep,1101439959,1055738151,1102428209,0
sweep,1101445202,1059500912,1102441429,0
sweep,1101450445,1062091868,1102454667,0
sweep,1101455687,1063987096,1102467915,0
sweep,1101460930,1065087198,1102481180,0
sweep,1101466173,1065332285,1102494459,0
sweep,1101471416,1064706616,1102507756,0
sweep,1101476659,1063240088,1102521065,0
sweep,1101481902,1061006560,1102534388,0
sweep,1101487145,1058120442,1102547726,0
sweep,1101492388,1052494951,1102561081,0
sweep,1101497630,1041547180,1102574448,0
sweep,1101502873,3182192115,1102587831,0
sweep,1101508116,3198054312,1102601229,0
sweep,1101513359,3204760360,1102614644,0
sweep,1101518602,3207811344,1102628071,0
sweep,1101523845,3210241325,1102641513,0
sweep,1101529088,3211918907,1102654972,0
sweep,1101534331,3212751847,1102668445,0
sweep,1101539574,3212692800,1102681932,0
sweep,1101544816,3211742317,1102695432,0
sweep,1101550059,3209947838,1102708952,0
sweep,1101555302,3207403761,1102722485,0
sweep,1101560545,3204040725,1102736033,0
sweep,1101565788,3196831779,1102749594,0
sweep,1101571031,3174052930,1102763175,0
sweep,1101576274,1044512129,1102776766,0
sweep,1101581517,1054008150,1102790375,0
sweep,1101586759,1058845014,1102803996,0
sweep,1101592002,1061646200,1102817634,0
sweep,1101597245,1063734213,1102831288,0
sweep,1101602488,1064991632,1102844955,0
sweep,1101607731,1065346992,1102858639,0
sweep,1101612974,1064777440,1102872339,0
sweep,1101618217,1063311262,1102886054,0
sweep,1101623460,1061027656,1102899781,0
sweep,1101628702,1058049330,1102913526,0
sweep,1101633945,1052118176,1102927284,0
sweep,1101639188,1040278890,1102941059,0
sweep,1101644431,3185679900,1102954851,0
sweep,1101649674,3199104534,1102968657,0
sweep,1101654917,3205328687,1102982479,0
sweep,1101660160,3208362144,1102996313,0
sweep,1101665403,3210705756,1103010165,0
sweep,1101670646,3212224009,1103024034,0
sweep,1101675888,3212827993,1103037913,0
sweep,1101681131,3212480710,1103051812,0
sweep,1101686374,3211198618,1103065727,0
sweep,1101691617,3209052150,1103079653,0
sweep,1101696860,3206160449,1103093598,0
sweep,1101702103,3200925467,1103107558,0
sweep,1101707346,3190359285,1103121535,0
sweep,1101712589,1033419754,1103135523,0
sweep,1101717831,1050595370,1103149527,0
sweep,1101723074,1057438074,1103163553,0
sweep,1101728317,1060585209,1103177588,0
sweep,1101733560,1063039373,1103191642,0
sweep,1101738803,1064654695,1103205710,0
sweep,1101744046,1065334333,1103219796,0
sweep,1101749289,1065035606,1103233893,0
sweep,1101754532,1063772563,1103248010,0
sweep,1101759774,1061616861,1103262138,0
sweep,1101765017,1058691189,1103276285,0
sweep,1101770260,1053367188,1103290449,0
sweep,1101775503,1042485014,1103304628,0
sweep,1101780746,3182166269,1103318823,0
sweep,1101785989,3198491180,1103333031,0
sweep,1101791232,3205153889,1103347256,0
sweep,1101796475,3208300027,1103361499,0
sweep,1101801718,3210718371,1103375756,0
sweep,1101806960,3212261424,1103390027,0
sweep,1101812203,3212834440,1103404317,0
sweep,1101817446,3212399448,1103418619,0
sweep,1101822689,3210979234,1103432940,0
sweep,1101827932,3208656131,1103447278,0
sweep,1101833175,3205568073,1103461631,0
sweep,1101838418,3199352728,1103475997,0
sweep,1101843661,3185401719,1103490382,0
sweep,1101848903,1041114852,1103504783,0
sweep,1101854146,1052852549,1103519197,0
sweep,1101859389,1058530101,1103533630,0
sweep,1101864632,1061544698,1103548079,0
sweep,1101869875,1063765267,1103562544,0
sweep,1101875118,1065052231,1103577022,0
sweep,1101880361,1065323510,1103591519,0
sweep,1101885604,1064558549,1103606033,0
sweep,1101890846,1062801948,1103620559,0
sweep,1101896089,1060158813,1103635104,0
sweep,1101901332,1056619647,1103649662,0
sweep,1101906575,1048849628,1103664243,0
sweep,1101911818,1009290531,1103678834,0
sweep,1101917061,3195291216,1103693444,0
sweep,1101922304,3203531313,1103708072,0
sweep,1101927547,3207421977,1103722713,0
sweep,1101932790,3210140667,1103737370,0
sweep,1101938032,3211971318,1103752041,0
sweep,1101943275,3212795716,1103766733,0
sweep,1101948518,3212557420,1103781440,0
sweep,1101953761,3211268041,1103796165,0
sweep,1101959004,3209006463,1103810905,0
sweep,1101964247,3205914865,1103825660,0
sweep,1101969490,3199927576,1103840432,0
sweep,1101974733,3186917229,1103855222,0
sweep,1101979975,1040818817,1103870025,0
sweep,1101985218,1052932240,1103884847,0
sweep,1101990461,1058658477,1103899687,0
sweep,1101995704,1061718835,1103914542,0
sweep,1102000947,1063928392,1103929411,0
sweep,1102006190,1065141099,1103944299,0
sweep,1102011433,1065274259,1103959204,0
sweep,1102016676,1064315501,1103974125,0
sweep,1102021918,1062324522,1103989060,0
sweep,1102027161,1059428922,1104004011,0
sweep,1102032404,1054663286,1104018986,0
sweep,1102037647,1044371523,1104033971,0
sweep,1102042890,3180210768,1104048975,0
sweep,1102048133,3198469530,1104063994,0
sweep,1102053376,3205340741,1104079034,0
sweep,1102058619,3208607846,1104094085,0
sweep,1102063862,3211042201,1104109157,0
sweep,1102069104,3212477132,1104124241,0
sweep,1102074347,3212814008,1104139346,0
sweep,1102079590,3212026178,1104154467,0
sweep,1102084833,3210163128,1104169603,0
sweep,1102090076,3207346743,1104184758,0
sweep,1102095319,3203080420,1104199929,0
sweep,1102100562,3193667182,1104215118,0
sweep,1102105805,1027196986,1104230324,0
sweep,1102111047,1050327542,1104245543,0
sweep,1102116290,1057615081,1104260783,0
sweep,1102121533,1060969842,1104276035,0
sweep,1102126776,1063479951,1104291308,0
sweep,1102132019,1064969728,1104306598,0
sweep,1102137262,1065333147,1104321906,0
sweep,1102142505,1064541383,1104337230,0
sweep,1102147748,1062646027,1104352568,0
sweep,1102152990,1059774438,1104367922,0
sweep,1102158233,1055278632,1104383299,0
sweep,1102163476,1045255359,1104398691,0
sweep,1102168719,3179344664,1104414100,0
sweep,1102173962,3198484638,1104429523,0
sweep,1102179205,3205445014,1104444970,0
sweep,1102184448,3208767647,1104460428,0
sweep,1102189691,3211200509,1104475905,0
sweep,1102194933,3212568818,1104491398,0
sweep,1102200176,3212772456,1104506909,0
sweep,1102205419,3211793046,1104522438,0
sweep,1102210662,3209696377,1104537983,0
sweep,1102215905,3206627709,1104553546,0
sweep,1102221148,3201156195,1104569127,0
sweep,1102226391,3189007097,1104584727,0
sweep,1102231634,1039872837,1104600339,0
sweep,1102236877,1052999624,1104615976,0
sweep,1102242119,1058872289,1104631623,0
sweep,1102247362,1062025444,1104647288,0
sweep,1102252605,1064211026,1104662973,0
sweep,1102257848,1065267436,1104678676,0
sweep,1102263091,1065113966,1104694397,0
sweep,1102268334,1063758358,1104710131,0
sweep,1102273577,1061294789,1104725886,0
sweep,1102278820,1057899864,1104741659,0
sweep,1102284062,1050675010,1104757445,0
sweep,1102289305,1027406399,1104773252,0
sweep,1102294548,3194314418,1104789078,0
sweep,1102299791,3203704974,1104804918,0
sweep,1102305034,3207749067,1104820778,0
sweep,1102310277,3210560534,1104836656,0
sweep,1102315520,3212299707,1104852552,0
sweep,1102320763,3212833571,1104868464,0
sweep,1102326005,3212118848,1104884392,0
sweep,1102331248,3210204391,1104900341,0
sweep,1102336491,3207230083,1104916305,0
sweep,1102341734,3202381640,1104932287,0
sweep,1102346977,3191213930,1104948289,0
sweep,1102352220,1036361757,1104964310,0
sweep,1102357463,1052392072,1104980343,0
sweep,1102362706,1058707211,1104996403,0
sweep,1102367949,1061970483,1105012472,0
sweep,1102373191,1064219845,1105028558,0
sweep,1102378434,1065281095,1105044667,0
sweep,1102383677,1065068673,1105060791,0
sweep,1102388920,1063594165,1105076939,0
sweep,1102394163,1060967773,1105093098,0
sweep,1102399406,1057385740,1105109278,0
sweep,1102404649,1049279355,1105125476,0
sweep,1102409892,3146725876,1105141692,0
sweep,1102415134,3197052873,1105157923,0
sweep,1102420377,3205010328,1105174173,0
sweep,1102425620,3208579854,1105190443,0
sweep,1102430863,3211178421,1105206731,0
sweep,1102436106,3212600480,1105223037,0
sweep,1102441349,3212730665,1105239362,0
sweep,1102446592,3211554497,1105255705,0
sweep,1102451835,3209160785,1105272062,0
sweep,1102457077,3205733827,1105288437,0
sweep,1102462320,3198629854,1105304835,0
sweep,1102467563,3176061150,1105321250,0
sweep,1102472806,1047227439,1105337683,0
sweep,1102478049,1056708325,1105354136,0
sweep,1102483292,1060586462,1105370602,0
sweep,1102488535,1063383300,1105387091,0
sweep,1102493778,1064999475,1105403597,0
sweep,1102499021,1065301715,1105420123,0
sweep,1102504263,1064261781,1105436662,0
sweep,1102509506,1061958837,1105453222,0
sweep,1102514749,1058573362,1105469804,0
sweep,1102519992,1051790126,1105486400,0
sweep,1102525235,1032456249,1105503016,0
sweep,1102530478,3193832325,1105519652,0
sweep,1102535721,3203899968,1105536306,0
sweep,1102540964,3207993636,1105552975,0
sweep,1102546206,3210842394,1105569662,0
sweep,1102551449,3212484512,1105586372,0
sweep,1102556692,3212780155,1105603099,0
sweep,1102561935,3211700710,1105619845,0
sweep,1102567178,3209331211,1105636607,0
sweep,1102572421,3205861578,1105653394,0
sweep,1102577664,3198707168,1105670194,0
sweep,1102582907,3174849461,1105687014,0
sweep,1102588149,1047975001,1105703852,0
sweep,1102593392,1057104251,1105720709,0
sweep,1102598635,1060881064,1105737586,0
sweep,1102603878,1063631255,1105754478,0
sweep,1102609121,1065121805,1105771393,0
sweep,1102614364,1065222650,1105788327,0
sweep,1102619607,1063920622,1105805279,0
sweep,1102624850,1061321046,1105822250,0
sweep,1102630093,1057640015,1105839240,0
sweep,1102635335,1049411689,1105856241,0
sweep,1102640578,3161010300,1105873268,0
sweep,1102645821,3197820587,1105890316,0
sweep,1102651064,3205541689,1105907381,0
sweep,1102656307,3209142347,1105924465,0
sweep,1102661550,3211624697,1105941568,0
sweep,1102666793,3212771680,1105958687,0
sweep,1102672036,3212480430,1105975829,0
sweep,1102677278,3210771478,1105992985,0
sweep,1102682521,3207787450,1106010165,0
sweep,1102687764,3203117322,1106027363,0
sweep,1102693007,3191459215,1106044578,0
sweep,1102698250,1038664181,1106061817,0
sweep,1102703493,1053577344,1106079069,0
sweep,1102708736,1059479463,1106096345,0
sweep,1102713979,1062736449,1106113639,0
sweep,1102719221,1064751889,1106130945,0
sweep,1102724464,1065345929,1106148282,0
sweep,1102729707,1064460376,1106165630,0
sweep,1102734950,1062168861,1106182999,0
sweep,1102740193,1058669456,1106200391,0
sweep,1102745436,1051574950,1106217800,0
sweep,1102750679,1027555043,1106235225,0
sweep,1102755922,3196079627,1106252677,0
sweep,1102761165,3204879061,1106270141,0
sweep,1102766407,3208709276,1106287625,0
sweep,1102771650,3211407555,1106305132,0
sweep,1102776893,3212727040,1106322657,0
sweep,1102782136,3212543947,1106340203,0
sweep,1102787379,3210870367,1106357765,0
sweep,1102792622,3207852780,1106375348,0
sweep,1102797865,3203072685,1106392952,0
sweep,1102803108,3190894687,1106410576,0
sweep,1102808350,1040452549,1106428215,0
sweep,1102813593,1054264578,1106445877,0
sweep,1102818836,1059849655,1106463556,0
sweep,1102824079,1063054465,1106481258,0
sweep,1102829322,1064930299,1106498979,0
sweep,1102834565,1065299559,1106516721,0
sweep,1102839808,1064123321,1106534481,0
sweep,1102845051,1061505090,1106552262,0
sweep,1102850293,1057684490,1106570059,0
sweep,1102855536,1049060487,1106587875,0
sweep,1102860779,3172984726,1106605715,0
sweep,1102866022,3199052858,1106623575,0
sweep,1102871265,3206258526,1106641454,0
sweep,1102876508,3209813608,1106659350,0
sweep,1102881751,3212079435,1106677272,0
sweep,1102886994,3212836489,1106695208,0
sweep,1102892237,3212009176,1106713167,0
sweep,1102897479,3209671128,1106731141,0
sweep,1102902722,3206039098,1106749136,0
sweep,1102907965,3198455637,1106767160,0
sweep,1102913208,3163342735,1106785194,0
sweep,1102918451,1049886939,1106803253,0
sweep,1102923694,1058105275,1106821333,0
sweep,1102928937,1061874909,1106839432,0
sweep,1102934180,1064369116,1106857547,0
sweep,1102939422,1065344397,1106875683,0
sweep,1102944665,1064701113,1106893841,0
sweep,1102949908,1062495791,1106912022,0
sweep,1102955151,1058937651,1106930221,0
sweep,1102960394,1051771065,1106948441,0
sweep,1102965637,1025466630,1106966681,0
sweep,1102970880,3196780619,1106984938,0
sweep,1102976123,3205382571,1107003219,0
sweep,1102981365,3209240413,1107021516,0
sweep,1102986608,3211807574,1107039837,0
sweep,1102991851,3212825499,1107058178,0
sweep,1102997094,3212188884,1107076541,0
sweep,1103002337,3209955731,1107094919,0
sweep,1103007580,3206341666,1107113322,0
sweep,1103012823,3198954547,1107131745,0
sweep,1103018066,3168026083,1107150189,0
sweep,1103023309,1049830640,1107168652,0
sweep,1103028551,1058175140,1107187129,0
sweep,1103033794,1061997874,1107205638,0
sweep,1103039037,1064474562,1107224161,0
sweep,1103044280,1065352888,1107242707,0
sweep,1103049523,1064538443,1107261274,0
sweep,1103054766,1062108206,1107279861,0
sweep,1103060009,1058303977,1107297361,0
sweep,1103065252,1050046033,1107306677,0
sweep,1103070494,3166046945,1107315998,0
sweep,1103075737,3198961459,1107325333,0
sweep,1103080980,3206405537,1107334678,0
sweep,1103086223,3210049745,1107344032,0
sweep,1103091466,3212261746,1107353401,0
sweep,1103096709,3212806971,1107362775,0
sweep,1103101952,3211624905,1107372162,0
sweep,1103107195,3208831749,1107381560,0
sweep,1103112437,3204712524,1107390965,0
sweep,1103117680,3193802669,1107400383,0
sweep,1103122923,1037615164,1107409810,0
sweep,1103128166,1054192269,1107419249,0
sweep,1103133409,1060078709,1107428699,0
sweep,1103138652,1063378363,1107438159,0
sweep,1103143895,1065126814,1107447630,0
sweep,1103149138,1065134845,1107457112,0
sweep,1103154381,1063396799,1107466601,0
sweep,1103159623,1060090506,1107476101,0
sweep,1103164866,1054155656,1107485614,0
sweep,1103170109,1037063823,1107495138,0
sweep,1103175352,3194312763,1107504672,0
