time_us,out_c1,out_c2,out_c3,out_c4,out_armed
104744752,1502,1161,1000,1489,1
104864704,1502,1146,1000,1488,1
104984656,1501,1155,1000,1488,1
105104608,1500,1184,1000,1488,1
105224560,1498,1227,1000,1488,1
105344512,1497,1265,1000,1488,1
105464464,1497,1283,1000,1488,1
105584416,1498,1272,1000,1487,1
105704368,1499,1237,1000,1487,1
105824320,1500,1173,1000,1487,1
105945105,1500,1100,1000,1487,1
106065057,1501,1100,1000,1487,1
106185009,1501,1100,1000,1486,1
106304961,1501,1100,1000,1486,1
106424913,1500,1100,1000,1486,1
106544865,1499,1100,1000,1486,1
106664817,1498,1100,1000,1486,1
106784769,1498,1100,1000,1486,1
106904721,1498,1100,1000,1486,1
107024673,1498,1100,1000,1486,1
107144625,1498,1100,1000,1486,1
107264577,1499,1100,1000,1486,1
107384529,1499,1100,1000,1486,1
107504481,1499,1100,1000,1486,1
107624433,1499,1100,1000,1486,1
107744385,1498,1100,1000,1486,1
107864337,1499,1100,1000,1486,1
107985122,1499,1100,1000,1486,1
108105074,1500,1100,1000,1486,1
108225026,1499,1100,1000,1486,1
108344978,1499,1100,1000,1486,1
108464930,1499,1100,1000,1486,1
108584882,1500,1100,1000,1486,1
108704834,1500,1100,1000,1486,1
108824786,1499,1100,1000,1486,1
108944738,1532,1100,1000,1486,1
109064690,1516,1100,1000,1486,1
109184642,1515,1100,1000,1486,1
109304594,1516,1100,1000,1486,1
109424546,1520,1100,1000,1485,1
109544498,1520,1100,1000,1485,1
109664450,1520,1100,1000,1484,1
109784402,1520,1100,1000,1484,1
109904354,1520,1100,1000,1483,1
110025139,1520,1100,1000,1483,1
110145091,1520,1100,1000,1482,1
110265043,1520,1100,1000,1481,1
110384995,1520,1100,1000,1480,1
110504947,1520,1100,1000,1479,1
110624899,1520,1100,1000,1478,1
110744851,1519,1100,1000,1477,1
110864803,1520,1100,1000,1476,1
110984755,1520,1100,1000,1474,1
111104707,1520,1100,1000,1472,1
111224659,1519,1100,1000,1470,1
111344611,1519,1100,1000,1468,1
111464563,1518,1100,1000,1466,1
111584515,1518,1100,1000,1463,1
111704467,1518,1100,1000,1460,1
111824419,1518,1100,1000,1456,1
111944371,1518,1100,1000,1453,1
112064323,1518,1100,1000,1448,1
112185108,1518,1100,1000,1444,1
112305060,1517,1100,1000,1439,1
112425012,1517,1100,1000,1432,1
112544964,1517,1100,1000,1426,1
112664916,1516,1100,1000,1419,1
112784868,1516,1100,1000,1411,1
112904820,1516,1114,1000,1403,1
113024772,1516,1163,1000,1392,1
113144724,1515,1204,1000,1381,1
113264676,1516,1242,1000,1369,1
113384628,1516,1280,1000,1355,1
113504580,1515,1306,1000,1342,1
113624532,1515,1309,1000,1340,1
113744484,1515,1309,1000,1338,1
113864436,1515,1309,1000,1335,1
113984388,1515,1309,1000,1334,1
114104340,1515,1309,1000,1331,1
114225125,1514,1309,1000,1328,1
114345077,1515,1309,1000,1324,1
114465029,1514,1309,1000,1322,1
114584981,1514,1309,1000,1319,1
114704933,1514,1309,1000,1317,1
114824885,1513,1309,1000,1315,1
114944837,1513,1308,1000,1314,1
115064789,1513,1308,1000,1312,1
115184741,1513,1308,1000,1311,1
115304693,1513,1308,1000,1310,1
115424645,1513,1308,1000,1307,1
115544597,1512,1308,1000,1305,1
115664549,1512,1308,1000,1303,1
115784501,1511,1306,1000,1304,1
115904453,1512,1306,1000,1300,1
116024405,1512,1306,1000,1296,1
116144357,1512,1306,1000,1296,1
116265142,1512,1306,1000,1293,1
116385094,1512,1305,1000,1289,1
116505046,1512,1306,1000,1289,1
116624998,1512,1305,1000,1282,1
116744950,1512,1305,1000,1282,1
116864902,1512,1305,1000,1278,1
116984854,1512,1305,1000,1273,1
117104806,1511,1305,1000,1273,1
117224758,1511,1305,1000,1268,1
117344710,1511,1305,1000,1264,1
117464662,1511,1305,1000,1261,1
117584614,1511,1305,1000,1256,1
117704566,1511,1305,1000,1254,1
117824518,1511,1305,1000,1246,1
117944470,1511,1305,1000,1241,1
118064422,1511,1304,1000,1238,1
118184374,1511,1304,1000,1235,1
118304326,1511,1304,1000,1229,1
118425111,1512,1305,1000,1217,1
118545063,1511,1305,1000,1216,1
118665015,1511,1305,1000,1213,1
118784967,1511,1305,1000,1206,1
118904919,1511,1305,1000,1202,1
119024871,1511,1305,1000,1191,1
119144823,1511,1305,1000,1187,1
119264775,1511,1305,1000,1182,1
119384727,1510,1305,1000,1181,1
119504679,1511,1306,1000,1495,0
119624631,1507,1317,1000,1497,0
119744583,1507,1317,1000,1497,0
119864535,1507,1318,1000,1497,0
119984487,1507,1318,1000,1497,0
120104439,1501,1100,1000,1500,0
120224391,1499,1100,1000,1500,0
120344343,1498,1100,1000,1501,0
120465128,1498,1100,1000,1501,0
120585080,1498,1100,1000,1501,0
120705032,1498,1100,1000,1501,0
120824984,1498,1100,1000,1501,0
120944936,1498,1100,1000,1501,0
121064888,1500,1500,1000,1500,0
121184840,1500,1500,1000,1500,0
121304792,1500,1500,1000,1500,0
121424744,1500,1500,1000,1500,0
121544696,1500,1500,1000,1500,0
121664648,1500,1500,1000,1500,0
121784600,1500,1500,1000,1500,0
121904552,1500,1500,1000,1500,0
122024504,1500,1500,1000,1500,0
122144456,1500,1500,1000,1500,0
122264408,1500,1500,1000,1500,0
122384360,1500,1500,1000,1500,0
122504312,1500,1500,1000,1500,0
122625097,1500,1500,1000,1500,0
122745049,1500,1500,1000,1500,0
122865001,1500,1500,1000,1500,0
122984953,1500,1500,1000,1500,0
123104905,1500,1500,1000,1500,0
123224857,1500,1500,1000,1500,0
123344809,1500,1500,1000,1500,0
123464761,1500,1500,1000,1500,0
123584713,1500,1500,1000,1500,0
123704665,1500,1500,1000,1500,0
123824617,1500,1500,1000,1500,0
123944569,1500,1500,1000,1500,0
124064521,1500,1500,1000,1500,0
124184473,1496,1416,1000,1502,0
124304425,1496,1580,1000,1502,0
124424377,1496,1604,1000,1502,0
124544329,1496,1608,1000,1502,0
124665114,1496,1608,1000,1502,0
124785066,1496,1608,1000,1502,0
124905018,1496,1609,1000,1502,0
125024970,1496,1609,1000,1502,0
125144922,1496,1609,1000,1502,0
125264874,1496,1609,1000,1502,0
125384826,1496,1609,1000,1502,0
125504778,1496,1609,1000,1502,0
125624730,1496,1609,1000,1502,0
125744682,1496,1609,1000,1502,0
125864634,1496,1609,1000,1502,0
125984586,1496,1609,1000,1502,0
126104538,1496,1609,1000,1502,0
126224490,1496,1609,1000,1502,0
126344442,1496,1609,1000,1502,1
126464394,1496,1609,1000,1502,1
126584346,1493,1633,1000,1503,1
126705131,1493,1633,1000,1503,1
126825083,1493,1633,1000,1503,1
126945035,1493,1633,1000,1503,1
127064987,1493,1633,1000,1503,1
127184939,1493,1633,1000,1648,1
127304891,1493,1100,1000,1648,1
127424843,1493,1100,1000,1648,1
127544795,1493,1100,1300,1648,1
127664747,1493,1100,1300,1648,1
127784699,1493,1100,1300,1648,1
127904651,1493,1100,1300,1648,1
128024603,1493,1100,1300,1648,1
128144555,1493,1100,1300,1648,1
128264507,1493,1100,1300,1648,1
128384459,1493,1100,1300,1648,1
128504411,1493,1100,1300,1648,1
128624363,1493,1100,1300,1648,1
128744315,1493,1100,1300,1648,1
128865100,1493,1100,1300,1648,1
128985052,1493,1100,1300,1648,1
129105004,1493,1100,1300,1648,1
129224956,1494,1100,1300,1648,1
129344908,1494,1100,1300,1648,1
129464860,1494,1100,1300,1648,1
129584812,1494,1100,1300,1648,1
129704764,1494,1100,1600,1503,1
129824716,1494,1100,1600,1503,1
129944668,1494,1100,1600,1503,1
130064620,1494,1100,1600,1503,1
130184572,1494,1100,1600,1503,1
130304524,1494,1100,1600,1503,1
130424476,1494,1100,1600,1503,1
130544428,1494,1100,1600,1502,1
130664380,1495,1100,1600,1502,1
130784332,1496,1100,1600,1502,1
130905117,1496,1100,1600,1502,1
131025069,1497,1100,1600,1501,1
131145021,1497,1100,1600,1501,1
131264973,1497,1100,2000,1501,1
131384925,1497,1100,2000,1501,1
131504877,1497,1100,2000,1501,1
131624829,1497,1100,2000,1501,1
131744781,1497,1100,2000,1501,1
131864733,1497,1100,2000,1501,1
131984685,1497,1100,2000,1501,1
132104637,1497,1100,2000,1501,1
132224589,1497,1100,2000,1501,1
132344541,1497,1100,2000,1501,1
132464493,1497,1100,2000,1501,1
132584445,1497,1100,2000,1501,1
132704397,1497,1103,2000,1501,1
132824349,1500,1296,2000,1500,1
132945134,1502,1501,2000,1499,1
133065086,1498,1640,2000,1501,1
133185038,1496,1682,2000,1502,1
133304990,1498,1644,2000,1501,1
133424942,1495,1575,2000,1502,1
133544894,1500,1503,2000,1500,1
133664846,1500,1460,2000,1500,1
133784798,1498,1449,2000,1501,1
133904750,1500,1581,2000,1500,1
134024702,1500,1772,2000,1500,1
134144654,1500,1733,2000,1500,1
134264606,1499,1629,2000,1500,1
134384558,1501,1522,2000,1500,1
134504510,1500,1453,2000,1500,1
134624462,1502,1432,2000,1499,1
134744414,1500,1451,2000,1500,1
134864366,1500,1489,2000,1500,1
134984318,1500,1525,2000,1500,1
135105103,1500,1539,2000,1500,1
135225055,1500,1511,1880,1500,1
135345007,1501,1495,1760,1500,1
135464959,1501,1507,1692,1500,1
135584911,1500,1538,1670,1500,1
135704863,1500,1565,1654,1500,1
135824815,1501,1585,1617,1500,1
135944767,1501,1591,1592,1500,1
136064719,1502,1586,1569,1499,1
136184671,1502,1567,1551,1499,1
136304623,1501,1534,1539,1500,1
136424575,1501,1509,1545,1500,1
136544527,1500,1503,1561,1500,1
136664479,1500,1511,1580,1500,1
136784431,1499,1528,1601,1500,1
136904383,1500,1540,1617,1500,1
137024335,1500,1545,1639,1500,1
137145120,1500,1538,1646,1500,1
137265072,1500,1527,1652,1500,1
137385024,1500,1517,1659,1500,1
137504976,1500,1511,1667,1500,1
137624928,1501,1517,1690,1500,1
137744880,1501,1526,1703,1500,1
137864832,1501,1535,1716,1500,1
137984784,1500,1537,1725,1500,1
138104736,1500,1533,1733,1500,1
138224688,1500,1523,1744,1500,1
138344640,1501,1515,1749,1500,1
138464592,1500,1515,1758,1500,1
138584544,1500,1523,1769,1500,1
138704496,1500,1530,1780,1500,1
138824448,1500,1532,1796,1500,1
138944400,1501,1531,1802,1500,1
139064352,1500,1528,1807,1500,1
139185137,1500,1524,1814,1500,1
139305089,1500,1519,1821,1500,1
139425041,1499,1515,1839,1500,1
139544993,1498,1515,1799,1500,1
139664945,1500,1521,1685,1500,1
139784897,1500,1539,1570,1500,1
139904849,1500,1558,1527,1500,1
140024801,1500,1576,1580,1500,1
140144753,1500,1574,1635,1500,1
140264705,1501,1543,1657,1500,1
140384657,1501,1506,1679,1500,1
140504609,1500,1481,1699,1500,1
140624561,1499,1467,1745,1500,1
140744513,1500,1480,1784,1500,1
140864465,1498,1510,1812,1501,1
140984417,1499,1541,1829,1500,1
141104369,1499,1558,1843,1500,1
141224321,1500,1550,1839,1500,1
141345106,1501,1532,1837,1500,1
141465058,1501,1512,1831,1500,1
141585010,1501,1504,1832,1500,1
141704962,1500,1510,1841,1500,1
141824914,1500,1527,1860,1500,1
141944866,1500,1541,1870,1500,1
142064818,1500,1544,1872,1500,1
142184770,1501,1537,1868,1500,1
142304722,1500,1524,1866,1500,1
142424674,1500,1517,1864,1500,1
142544626,1500,1519,1868,1500,1
142664578,1499,1528,1875,1500,1
142784530,1500,1537,1880,1500,1
142904482,1500,1543,1883,1500,1
143024434,1500,1540,1881,1500,1
143144386,1500,1533,1880,1500,1
143264338,1500,1527,1878,1500,1
143385123,1500,1524,1878,1500,1
143505075,1500,1527,1880,1500,1
143625027,1500,1533,1887,1500,1
143744979,1500,1537,1891,1500,1
143864931,1500,1537,1891,1500,1
143984883,1500,1535,1890,1500,1
144104835,1500,1532,1886,1500,1
144224787,1500,1529,1887,1500,1
144344739,1499,1529,1889,1500,1
144464691,1499,1532,1889,1500,1
144584643,1500,1534,1895,1500,1
144704595,1500,1537,1896,1500,1
144824547,1500,1537,1896,1500,1
144944499,1501,1535,1898,1500,1
145064451,1502,1532,1897,1499,1
145184403,1502,1530,1900,1499,1
145304355,1501,1528,1898,1500,1
145425140,1500,1530,1901,1500,1
145545092,1499,1533,1906,1500,1
145665044,1499,1535,1905,1500,1
145784996,1499,1534,1905,1500,1
145904948,1500,1534,1906,1500,1
146024900,1501,1533,1903,1500,1
146144852,1500,1532,1905,1500,1
146264804,1500,1531,1905,1500,1
146384756,1500,1531,1903,1500,1
146504708,1500,1533,1906,1500,1
146624660,1500,1535,1909,1500,1
146744612,1500,1534,1905,1500,1
146864564,1500,1533,1908,1500,1
146984516,1500,1533,1906,1500,1
147104468,1500,1533,1905,1500,1
147224420,1500,1533,1908,1500,1
147344372,1500,1531,1910,1500,1
147464324,1500,1529,1909,1500,1
147585109,1501,1529,1906,1500,1
147705061,1500,1532,1910,1500,1
147825013,1500,1534,1912,1500,1
147944965,1500,1533,1910,1500,1
148064917,1500,1534,1909,1500,1
148184869,1500,1534,1910,1500,1
148304821,1500,1534,1909,1500,1
148424773,1501,1534,1909,1500,1
148544725,1500,1531,1903,1500,1
148664677,1499,1530,1904,1500,1
148784629,1500,1532,1904,1500,1
148904581,1500,1536,1906,1500,1
149024533,1501,1537,1908,1500,1
149144485,1479,1533,1907,1510,1
149264437,1478,1526,1908,1511,1
149384389,1486,1521,1912,1507,1
149504341,1497,1520,1912,1501,1
149625126,1503,1523,1927,1499,1
149745078,1505,1527,1929,1498,1
149865030,1504,1531,1932,1498,1
149984982,1503,1533,1932,1499,1
150104934,1500,1531,1932,1500,1
150224886,1499,1529,1932,1500,1
150344838,1498,1527,1930,1501,1
150464790,1498,1528,1931,1501,1
150584742,1500,1530,1933,1500,1
150704694,1500,1533,1936,1500,1
150824646,1500,1533,1939,1500,1
150944598,1500,1531,1939,1500,1
151064550,1500,1527,1941,1500,1
151184502,1499,1525,1939,1500,1
151304454,1499,1527,1941,1500,1
151424406,1499,1531,1947,1500,1
151544358,1499,1532,1949,1500,1
151664310,1499,1531,1951,1500,1
151785095,1498,1531,1951,1501,1
151905047,1499,1528,1955,1500,1
152024999,1500,1529,1954,1500,1
152144951,1500,1530,1956,1500,1
152264903,1500,1531,1957,1500,1
152384855,1499,1531,1957,1500,1
152504807,1499,1531,1957,1500,1
152624759,1498,1529,1957,1501,1
152744711,1499,1530,1957,1500,1
152864663,1500,1531,1960,1500,1
152984615,1501,1529,1962,1500,1
153104567,1500,1528,1963,1500,1
153224519,1500,1528,1966,1500,1
153344471,1500,1531,1971,1500,1
153464423,1501,1533,1972,1500,1
153584375,1500,1532,1972,1500,1
153704327,1499,1531,1972,1500,1
153825112,1500,1533,1973,1500,1
153945064,1500,1534,1973,1500,1
154065016,1498,1534,1976,1501,1
154184968,1500,1532,1972,1500,1
154304920,1500,1530,1976,1500,1
154424872,1500,1529,1977,1500,1
154544824,1501,1530,1978,1500,1
154664776,1500,1530,1978,1500,1
154784728,1499,1530,1980,1500,1
154904680,1500,1533,1980,1500,1
155024632,1500,1533,1981,1500,1
155144584,1498,1533,1984,1501,1
155264536,1499,1531,1981,1500,1
155384488,1499,1531,1984,1500,1
155504440,1499,1531,1980,1500,1
155624392,1499,1533,1986,1500,1
155744344,1500,1532,1987,1500,1
155865129,1500,1532,1989,1500,1
155985081,1501,1530,1992,1500,1
156105033,1501,1530,1988,1500,1
156224985,1501,1530,1992,1500,1
156344937,1500,1531,1992,1500,1
156464889,1499,1531,1992,1500,1
156584841,1500,1532,1994,1500,1
156704793,1499,1534,1993,1500,1
156824745,1500,1536,1992,1500,1
156944697,1500,1538,1990,1500,1
157064649,1500,1533,1989,1500,1
157184601,1499,1530,1989,1500,1
157304553,1499,1529,1989,1500,1
157424505,1500,1531,1993,1500,1
157544457,1499,1535,1993,1500,1
157664409,1500,1536,1998,1500,1
157784361,1500,1534,1994,1500,1
157904313,1499,1532,1995,1500,1
158025098,1499,1529,1993,1500,1
158145050,1499,1529,1992,1500,1
158265002,1499,1530,1990,1500,1
158384954,1499,1533,1992,1500,1
158504906,1500,1536,1991,1500,1
158624858,1499,1537,1990,1500,1
158744810,1500,1535,1988,1500,1
158864762,1500,1531,1984,1500,1
158984714,1500,1529,1985,1500,1
159104666,1500,1529,1982,1500,1
159224618,1500,1533,1983,1500,1
159344570,1500,1535,1988,1500,1
159464522,1500,1537,1986,1500,1
159584474,1500,1536,1986,1500,1
159704426,1501,1532,1985,1500,1
159824378,1499,1532,1986,1500,1
159944330,1500,1532,1986,1500,1
160065115,1500,1531,1985,1500,1
160185067,1499,1531,1988,1500,1
160305019,1499,1531,1985,1500,1
160424971,1500,1532,1987,1500,1
160544923,1500,1532,1991,1500,1
160664875,1500,1532,1987,1500,1
160784827,1500,1530,1988,1500,1
160904779,1500,1531,1987,1500,1
161024731,1499,1534,1988,1500,1
161144683,1499,1537,1987,1500,1
161264635,1500,1535,1984,1500,1
161384587,1498,1535,1984,1501,1
161504539,1499,1534,1982,1500,1
161624491,1500,1532,1982,1500,1
161744443,1499,1530,1985,1500,1
161864395,1500,1532,1985,1500,1
161984347,1500,1532,1985,1500,1
162105132,1500,1535,1983,1500,1
162225084,1498,1536,1985,1500,1
162345036,1500,1536,1985,1500,1
162464988,1500,1534,1985,1500,1
162584940,1500,1529,1984,1500,1
162704892,1499,1527,1983,1500,1
162824844,1499,1527,1988,1500,1
162944796,1499,1532,1992,1500,1
163064748,1499,1534,1991,1500,1
163184700,1499,1536,1993,1500,1
163304652,1500,1535,1994,1500,1
163424604,1500,1533,1988,1500,1
163544556,1499,1529,1989,1500,1
163664508,1500,1529,1987,1500,1
163784460,1498,1531,1987,1501,1
163904412,1500,1533,1989,1500,1
164024364,1500,1536,1988,1500,1
164144316,1499,1535,1987,1500,1
164265101,1500,1533,1988,1500,1
164385053,1499,1531,1983,1500,1
164505005,1500,1528,1986,1500,1
164624957,1500,1530,1984,1500,1
164744909,1500,1532,1988,1500,1
164864861,1499,1533,1988,1500,1
164984813,1500,1532,1989,1500,1
165104765,1525,1452,1986,1488,1
165224717,1434,1516,1984,1533,1
165344669,1381,1517,1984,1559,1
165464621,1396,1523,1981,1552,1
165584573,1401,1537,1977,1549,1
165704525,1402,1547,1975,1549,1
165824477,1405,1547,2000,1547,1
165944429,1462,1526,1960,1519,1
166064381,1503,1495,1854,1499,1
166184333,1525,1479,1734,1488,1
166305118,1526,1481,1614,1487,1
166425070,1520,1502,1534,1490,1
166545022,1512,1529,1609,1495,1
166664974,1502,1550,1729,1499,1
166784926,1498,1564,1813,1501,1
166904878,1493,1570,1739,1503,1
167024830,1492,1574,1652,1504,1
167144782,1493,1561,1619,1503,1
167264734,1493,1539,1631,1503,1
167384686,1495,1520,1655,1502,1
167504638,1497,1504,1690,1501,1
167624590,1495,1491,1741,1502,1
167744542,1494,1479,1777,1503,1
167864494,1493,1473,1795,1503,1
167984446,1490,1469,1817,1505,1
168104398,1489,1471,1831,1505,1
168224350,1490,1473,1873,1505,1
168345135,1489,1477,1901,1505,1
168465087,1491,1480,1923,1504,1
168585039,1493,1477,1942,1503,1
168704991,1493,1476,1959,1503,1
168824943,1492,1471,1984,1504,1
168944895,1492,1473,1988,1504,1
169064847,1492,1477,1993,1504,1
169184799,1493,1481,2000,1503,1
169304751,1495,1480,1905,1502,1
169424703,1498,1491,1825,1501,1
169544655,1498,1511,1845,1501,1
169664607,1500,1528,1815,1500,1
169784559,1500,1532,1816,1500,1
169904511,1500,1528,1813,1500,1
170024463,1500,1515,1791,1500,1
170144415,1499,1506,1783,1500,1
170264367,1499,1501,1775,1500,1
170384319,1500,1502,1775,1500,1
170505104,1498,1502,1781,1500,1
170625056,1500,1503,1796,1500,1
170745008,1503,1501,1797,1499,1
170864960,1502,1501,1805,1500,1
170984912,1503,1502,1804,1499,1
171104864,1504,1504,1804,1498,1
171224816,1505,1506,1802,1498,1
171344768,1507,1511,1802,1497,1
171464720,1508,1515,1795,1496,1
171584672,1508,1518,1792,1496,1
171704624,1506,1520,1787,1497,1
171824576,1509,1521,1784,1496,1
171944528,1510,1521,1784,1495,1
172064480,1507,1521,1789,1497,1
172184432,1506,1519,1785,1497,1
172304384,1507,1517,1792,1497,1
172424336,1508,1515,1802,1496,1
172545121,1511,1515,1807,1495,1
172665073,1511,1516,1810,1495,1
172785025,1510,1519,1819,1495,1
172904977,1508,1521,1822,1496,1
173024929,1512,1523,1831,1494,1
173144881,1511,1525,1832,1495,1
173264833,1511,1527,1836,1495,1
173384785,1508,1527,1838,1496,1
173504737,1506,1527,1839,1497,1
173624689,1506,1526,1842,1497,1
173744641,1508,1525,1847,1496,1
173864593,1507,1527,1847,1497,1
173984545,1506,1529,1855,1497,1
174104497,1507,1528,1852,1497,1
174224449,1508,1528,1858,1496,1
174344401,1507,1528,1861,1497,1
174464353,1509,1529,1864,1496,1
174585138,1507,1529,1862,1497,1
174705090,1505,1531,1867,1498,1
174825042,1505,1530,1868,1498,1
174944994,1504,1529,1873,1498,1
175064946,1504,1527,1871,1498,1
175184898,1505,1527,1874,1498,1
175304850,1504,1527,1876,1498,1
175424802,1504,1530,1875,1498,1
175544754,1505,1532,1881,1498,1
175664706,1505,1534,1877,1498,1
175784658,1503,1534,1879,1499,1
175904610,1503,1530,1878,1499,1
176024562,1502,1528,1876,1499,1
176144514,1501,1526,1876,1500,1
176264466,1504,1528,1879,1498,1
176384418,1503,1531,1881,1499,1
176504370,1503,1535,1879,1499,1
176624322,1504,1538,1882,1498,1
176745107,1504,1541,1879,1498,1
176865059,1503,1538,1878,1499,1
176985011,1502,1532,1878,1499,1
177104963,1501,1526,1872,1500,1
177224915,1501,1525,1874,1500,1
177344867,1501,1528,1877,1500,1
177464819,1503,1533,1876,1499,1
177584771,1502,1536,1881,1499,1
177704723,1503,1537,1880,1499,1
177824675,1502,1534,1881,1499,1
177944627,1500,1530,1874,1500,1
178064579,1500,1528,1873,1500,1
178184531,1501,1531,1875,1500,1
178304483,1500,1533,1873,1500,1
178424435,1501,1535,1876,1500,1
178544387,1502,1536,1878,1499,1
178664339,1502,1535,1875,1499,1
178785124,1501,1532,1874,1500,1
178905076,1500,1528,1874,1500,1
179025028,1500,1529,1873,1500,1
179144980,1501,1531,1874,1500,1
179264932,1501,1533,1876,1500,1
179384884,1501,1533,1874,1500,1
179504836,1501,1533,1875,1500,1
179624788,1502,1533,1874,1499,1
179744740,1501,1534,1868,1500,1
179864692,1500,1533,1872,1500,1
179984644,1500,1532,1868,1500,1
180104596,1499,1532,1869,1500,1
180224548,1500,1533,1868,1500,1
180344500,1500,1534,1867,1500,1
180464452,1500,1534,1867,1500,1
180584404,1501,1533,1868,1500,1
180704356,1500,1530,1867,1500,1
180825141,1501,1531,1867,1500,1
180945093,1501,1531,1869,1500,1
181065045,1501,1530,1871,1500,1
181184997,1500,1531,1871,1500,1
181304949,1500,1532,1870,1500,1
181424901,1501,1533,1869,1500,1
181544853,1500,1534,1870,1500,1
181664805,1501,1536,1871,1500,1
181784757,1500,1537,1870,1500,1
181904709,1500,1536,1866,1500,1
182024661,1500,1532,1866,1500,1
182144613,1500,1530,1863,1500,1
182264565,1501,1530,1863,1500,1
182384517,1501,1532,1866,1500,1
182504469,1501,1533,1866,1500,1
182624421,1501,1533,1871,1500,1
182744373,1500,1533,1869,1500,1
182864325,1500,1532,1869,1500,1
182985110,1499,1532,1869,1500,1
183105062,1499,1531,1869,1500,1
183225014,1499,1532,1869,1500,1
183344966,1497,1532,1869,1501,1
183464918,1498,1534,1868,1500,1
183584870,1500,1537,1867,1500,1
183704822,1500,1537,1869,1500,1
183824774,1501,1535,1863,1500,1
183944726,1502,1531,1861,1499,1
184064678,1501,1531,1861,1500,1
184184630,1502,1533,1863,1499,1
184304582,1502,1536,1862,1499,1
184424534,1500,1535,1867,1500,1
184544486,1500,1532,1863,1500,1
184664438,1499,1531,1865,1500,1
184784390,1501,1530,1863,1500,1
184904342,1500,1530,1865,1500,1
185025127,1500,1532,1866,1500,1
185145079,1501,1536,1870,1500,1
185265031,1499,1537,1871,1500,1
185384983,1500,1533,1870,1500,1
185504935,1499,1531,1868,1500,1
185624887,1500,1530,1863,1500,1
185744839,1498,1531,1866,1501,1
185864791,1500,1533,1868,1500,1
185984743,1500,1535,1866,1500,1
186104695,1501,1535,1869,1500,1
186224647,1501,1534,1869,1500,1
186344599,1501,1534,1869,1500,1
186464551,1501,1534,1869,1500,1
186584503,1500,1534,1866,1500,1
186704455,1500,1533,1868,1500,1
186824407,1500,1533,1868,1500,1
186944359,1502,1534,1866,1499,1
187064311,1500,1532,1867,1500,1
187185096,1502,1533,1867,1500,1
187305048,1501,1531,1868,1500,1
187425000,1500,1532,1867,1500,1
187544952,1500,1533,1869,1500,1
187664904,1500,1533,1867,1500,1
187784856,1500,1531,1868,1500,1
187904808,1500,1531,1868,1500,1
188024760,1500,1533,1869,1500,1
188144712,1499,1535,1868,1500,1
188264664,1499,1536,1867,1500,1
188384616,1500,1536,1868,1500,1
188504568,1500,1535,1865,1500,1
188624520,1500,1532,1862,1500,1
188744472,1500,1532,1862,1500,1
188864424,1499,1532,1863,1500,1
188984376,1498,1533,1865,1500,1
189104328,1500,1535,1867,1500,1
189225113,1500,1534,1867,1500,1
189345065,1500,1533,1871,1500,1
189465017,1500,1532,1869,1500,1
189584969,1500,1531,1870,1500,1
189704921,1500,1532,1871,1500,1
189824873,1499,1533,1869,1500,1
189944825,1500,1533,1871,1500,1
190064777,1500,1535,1873,1500,1
190184729,1500,1536,1869,1500,1
190304681,1500,1533,1870,1500,1
190424633,1500,1532,1866,1500,1
190544585,1500,1531,1864,1500,1
190664537,1500,1533,1866,1500,1
190784489,1500,1534,1866,1500,1
190904441,1501,1534,1870,1500,1
191024393,1501,1533,1867,1500,1
191144345,1501,1532,1867,1500,1
191265130,1501,1532,1868,1500,1
191385082,1500,1532,1869,1500,1
191505034,1503,1533,1871,1499,1
191624986,1501,1535,1872,1500,1
191744938,1502,1535,1875,1499,1
191864890,1500,1533,1871,1500,1
191984842,1500,1533,1871,1500,1
192104794,1500,1530,1870,1500,1
192224746,1500,1530,1866,1500,1
192344698,1499,1531,1869,1500,1
192464650,1500,1535,1870,1500,1
192584602,1500,1536,1872,1500,1
192704554,1500,1536,1870,1500,1
192824506,1502,1533,1868,1500,1
192944458,1502,1532,1868,1500,1
193064410,1500,1531,1870,1500,1
193184362,1500,1532,1871,1500,1
193304314,1500,1531,1870,1500,1
193425099,1500,1533,1872,1500,1
193545051,1500,1533,1872,1500,1
193665003,1499,1535,1873,1500,1
193784955,1500,1534,1874,1500,1
193904907,1500,1534,1871,1500,1
194024859,1499,1532,1868,1500,1
194144811,1500,1531,1868,1500,1
194264763,1499,1533,1870,1500,1
194384715,1500,1533,1868,1500,1
194504667,1500,1533,1870,1500,1
194624619,1501,1535,1873,1500,1
194744571,1500,1536,1873,1500,1
194864523,1500,1533,1868,1500,1
194984475,1499,1532,1872,1500,1
195104427,1500,1529,1868,1500,1
195224379,1500,1532,1874,1500,1
195344331,1500,1534,1873,1500,1
195465116,1500,1535,1876,1500,1
195585068,1500,1535,1873,1500,1
195705020,1500,1533,1874,1500,1
195824972,1500,1530,1872,1500,1
195944924,1500,1528,1870,1500,1
196064876,1500,1530,1870,1500,1
196184828,1500,1533,1872,1500,1
196304780,1500,1537,1871,1500,1
196424732,1500,1537,1870,1500,1
196544684,1500,1534,1870,1500,1
196664636,1500,1533,1869,1500,1
196784588,1500,1532,1867,1500,1
196904540,1500,1533,1868,1500,1
197024492,1500,1533,1870,1500,1
197144444,1500,1534,1871,1500,1
197264396,1500,1537,1870,1500,1
197384348,1500,1537,1869,1500,1
197505133,1500,1537,1868,1500,1
197625085,1500,1535,1870,1500,1
197745037,1500,1531,1868,1500,1
